VIXC.SERIESC;O1;O2;O3;O6;OI;OM;ON;OS;OU;OV;OY;VI;VM;VX
2011-04-26;0.5608;0.5388;0.4589;0.3827;2622867.0;1.85;;16.0;15.62;0.6239;;0.5572;164659.0;1.043
2011-04-27;0.5649;0.5094;0.5165;0.3047;2704379.0;2.25;;15.0;15.35;0.5431;;0.5919;157049.0;1.128
2011-04-28;0.5255;0.5068;0.5148;0.5096;2894844.0;2.15;;15.0;14.62;0.6471;;0.5405;381400.0;1.158
2011-04-29;0.5628;0.5578;0.5211;0.4959;2952353.0;2.05;;15.0;14.75;0.6089;;0.5526;174591.0;1.142
2011-05-02;0.6896;0.6252;0.5671;0.4515;3001271.0;3.4;;16.0;15.99;0.6589;;0.6584;121012.0;0.997
2011-05-03;0.7298;0.6661;0.5924;0.4794;3092525.0;3.2;;17.0;16.7;0.7034;;0.684;228894.0;1.046
2011-05-04;0.7659;0.6238;0.5674;0.4764;3126768.0;3.3;;17.0;17.08;0.6872;;0.692;196991.0;1.054
2011-05-05;0.9022;0.7598;0.6588;0.5116;3156738.0;3.0;;18.0;18.2;0.773;;0.7827;188946.0;0.98
2011-05-06;0.9127;0.7606;0.6811;0.4996;3203561.0;2.85;;18.0;18.4;0.7927;;0.8138;271841.0;1.092
2011-05-09;0.7436;0.6755;0.615;0.4737;3281112.0;2.7;;17.0;17.16;0.6965;;0.7095;246092.0;1.071
2011-05-10;0.6867;0.6358;0.5672;0.5053;3432869.0;2.85;;16.0;15.91;0.6793;;0.673;288404.0;1.049
2011-05-11;0.7619;0.6201;0.6109;0.4323;3363829.0;2.6;;17.0;16.95;0.7332;;0.7342;189727.0;1.111
2011-05-12;0.7363;0.6209;0.5801;0.4137;3420353.0;2.98;;16.0;16.03;0.7053;;0.7075;274935.0;1.145
2011-05-13;0.7665;0.6753;0.6063;0.4871;3596750.0;2.59;;17.0;17.07;0.7501;;0.7559;281770.0;1.14
2011-05-16;0.8475;0.6907;0.6402;0.4801;3651609.0;2.35;;18.0;18.24;0.83;;0.8475;301111.0;1.196
2011-05-17;0.8114;0.6775;0.6426;0.4662;3700407.0;2.15;;18.0;17.55;0.8509;;0.8159;334293.0;1.179
2011-05-18;0.6905;0.5585;0.58;0.4589;2388061.0;2.6;;16.0;16.23;0.6799;;0.6993;289343.0;1.098
2011-05-19;0.6291;0.5811;0.5475;0.416;2509485.0;2.3;;16.0;15.52;0.6881;;0.634;345575.0;1.287
2011-05-20;0.7918;0.6266;0.5932;0.5201;2634573.0;2.05;;17.0;17.43;0.7736;;0.8139;252675.0;1.138
2011-05-23;0.8493;0.6859;0.6274;0.46;2679472.0;1.9;;18.0;18.27;0.8726;;0.8892;171916.0;1.182
2011-05-24;0.8059;0.6629;0.5797;0.4768;2767460.0;1.68;;18.0;17.82;0.8487;;0.8457;184538.0;1.251
2011-05-25;0.6612;0.5822;0.5321;0.4921;2808635.0;1.7;;17.0;17.07;0.6768;;0.6865;151801.0;1.14
2011-05-26;0.6071;0.5768;0.5646;0.4556;2837602.0;1.9;;16.0;16.09;0.6125;;0.6202;161274.0;1.186
2011-05-27;0.5961;0.5822;0.5426;0.4393;3014018.0;1.6;;16.0;15.98;0.5997;;0.5973;280228.0;1.068
2011-05-30;0.5961;0.5822;0.5426;0.4393;3014018.0;1.6;;16.0;15.98;0.5997;;0.5973;;1.068
2011-05-31;0.5797;0.5355;0.5022;0.4693;3186964.0;1.78;;15.0;15.45;0.5346;;0.6029;362767.0;1.201
2011-06-01;0.8851;0.6681;0.5719;0.5297;3180880.0;2.8;;18.0;18.3;0.6972;;0.7175;168148.0;0.94
2011-06-02;0.8325;0.6775;0.5836;0.5344;3204631.0;2.7;;18.0;18.09;0.7169;;0.7208;169818.0;0.983
2011-06-03;0.8184;0.6585;0.5618;0.4956;3223469.0;2.75;;18.0;17.95;0.7174;;0.7137;109661.0;0.901
2011-06-06;0.8858;0.674;0.5821;0.5008;3256618.0;2.85;;18.0;18.49;0.7276;;0.7457;141854.0;0.942
2011-06-07;0.8014;0.6305;0.5525;0.4713;3324084.0;2.6;;18.0;18.07;0.7158;;0.7193;151153.0;0.925
2011-06-08;0.8697;0.6981;0.6019;0.4647;3439142.0;2.3;;19.0;18.79;0.7678;;0.7515;350649.0;1.047
2011-06-09;0.7488;0.6419;0.5575;0.4432;3419153.0;2.3;;18.0;17.77;0.7028;;0.698;185742.0;0.94
2011-06-10;0.862;0.6852;0.5948;0.4946;3502787.0;2.35;;19.0;18.86;0.795;;0.7867;331782.0;0.988
2011-06-13;0.9504;0.7162;0.622;0.4949;3522706.0;2.19;;20.0;19.61;0.8612;;0.8412;303180.0;0.978
2011-06-14;0.8292;0.6623;0.5811;0.4672;3567592.0;2.5;;18.0;18.26;0.7834;;0.7958;337597.0;1.03
2011-06-15;0.9774;0.8657;0.7271;0.5127;2483003.0;2.4;;21.0;21.32;0.939;;0.9588;550659.0;1.137
2011-06-16;0.9808;0.875;0.774;0.6209;2689928.0;2.3;;22.5;22.73;0.9523;;0.9667;743518.0;1.134
2011-06-17;0.965;0.8552;0.7356;0.5462;2703667.0;2.1;;22.5;21.85;0.9859;;0.954;357785.0;1.116
2011-06-20;0.8683;0.7805;0.6757;0.5443;2667369.0;2.25;;20.0;19.99;0.8692;;0.8683;181823.0;1.038
2011-06-21;0.7729;0.6766;0.608;0.4859;2713026.0;2.25;;19.0;18.86;0.7833;;0.7762;197839.0;1.075
2011-06-22;0.7047;0.6821;0.539;0.4365;2808545.0;2.35;;19.0;18.52;0.731;;0.705;317746.0;1.146
2011-06-23;0.9054;0.8317;0.6835;0.4945;2860526.0;2.35;;19.0;19.29;0.8933;;0.9113;253729.0;1.196
2011-06-24;0.9815;0.8402;0.7192;0.5267;2873958.0;2.25;;21.0;21.1;0.995;;1.001;129130.0;1.232
2011-06-27;0.9577;0.8322;0.6757;0.539;3032050.0;1.9;;21.0;20.56;1.0062;;0.9824;448071.0;1.219
2011-06-28;0.8923;0.7721;0.6489;0.5161;3000413.0;2.0;;19.0;19.17;0.918;;0.9231;194807.0;1.239
2011-06-29;0.7342;0.6963;0.6305;0.4819;2927297.0;2.17;;17.0;17.27;0.7337;;0.7456;273769.0;1.154
2011-06-30;0.6283;0.5773;0.5179;0.4647;3056054.0;1.5;;17.0;16.52;0.6679;;0.6481;300487.0;1.135
2011-07-01;0.6144;0.5712;0.4494;0.4423;3138104.0;2.78;;16.0;15.87;0.6527;;0.6385;294420.0;0.919
2011-07-04;0.6144;0.5712;0.4494;0.4423;3138104.0;2.78;;16.0;15.87;0.6527;;0.6385;;0.919
2011-07-05;0.6742;0.5707;0.4757;0.4096;3157000.0;2.85;;16.0;16.06;0.6617;;0.6649;167367.0;0.983
2011-07-06;0.6925;0.6516;0.5871;0.4411;3204680.0;2.95;;16.0;16.34;0.6229;;0.6696;159747.0;0.948
2011-07-07;0.653;0.5867;0.4924;0.4697;3266168.0;2.65;;16.0;15.95;0.6714;;0.6665;172226.0;0.988
2011-07-08;0.5914;0.5696;0.5282;0.5066;3309407.0;2.85;;16.0;15.95;0.6246;;0.6243;188447.0;0.923
2011-07-11;0.8302;0.7406;0.6477;0.4542;3426649.0;2.8;;18.0;18.39;0.7854;;0.8169;340546.0;0.997
2011-07-12;0.8887;0.7449;0.6327;0.4646;3464534.0;2.15;;20.0;19.87;0.8561;;0.8514;340324.0;0.951
2011-07-13;0.8586;0.7688;0.6393;0.5357;3434035.0;2.1;;20.0;19.91;0.8363;;0.8308;204307.0;0.992
2011-07-14;0.9466;0.8362;0.7133;0.5172;3527268.0;2.15;;21.0;20.8;0.9152;;0.9147;489754.0;1.044
2011-07-15;0.839;0.7955;0.6807;0.5766;3506468.0;2.2;;20.0;19.53;0.8659;;0.8442;277817.0;1.118
2011-07-18;0.9331;0.8166;0.6754;0.5165;3577528.0;2.25;;21.0;20.95;0.936;;0.9331;370062.0;1.129
2011-07-19;0.8683;0.7091;0.6448;0.5031;3669782.0;2.3;;19.0;19.21;0.8666;;0.8737;524332.0;1.158
2011-07-20;0.7955;0.704;0.6432;0.4821;2543899.0;1.88;;19.0;19.09;0.7968;;0.8016;478058.0;1.105
2011-07-21;0.7022;0.6491;0.5683;0.4959;2742985.0;1.65;;18.0;17.56;0.7348;;0.7075;483746.0;1.038
2011-07-22;0.7136;0.618;0.5856;0.4646;2795226.0;1.6;;18.0;17.52;0.7531;;0.7264;322204.0;1.107
2011-07-25;0.8412;0.7231;0.5681;0.4787;2867126.0;1.8;;19.0;19.35;0.8416;;0.8677;190675.0;1.212
2011-07-26;0.9336;0.7534;0.6267;0.5077;3013414.0;1.7;;20.0;20.23;0.9667;;0.9828;300261.0;1.301
2011-07-27;1.1216;0.8793;0.7304;0.5497;3138370.0;1.88;;22.5;22.98;1.1757;;1.1979;384952.0;1.302
2011-07-28;1.2174;0.9325;0.7528;0.5471;3168834.0;1.65;;24.0;23.74;1.3329;;1.3184;292899.0;1.437
2011-07-29;1.3035;0.9979;0.8289;0.5957;3213473.0;1.35;;25.0;25.25;1.4138;;1.4261;382368.0;1.522
2011-08-01;1.1028;0.8975;0.7639;0.5594;3244652.0;1.75;;24.0;23.66;0.9591;;0.9476;358612.0;1.03
2011-08-02;1.0602;0.9086;0.7577;0.5498;3342700.0;2.03;;25.0;24.79;0.9641;;0.9553;486559.0;1.092
2011-08-03;1.0803;0.867;0.7604;0.5544;3351638.0;2.1;;24.0;23.38;0.9179;;0.8994;273730.0;1.102
2011-08-04;1.5545;1.0884;0.8969;0.6364;3513448.0;2.35;;32.5;31.66;1.1967;;1.1929;777704.0;1.14
2011-08-05;1.4597;1.1139;0.9096;0.6712;3444767.0;2.6;;32.5;32.0;1.2461;;1.2317;916361.0;1.247
2011-08-08;1.8005;1.2715;1.1206;0.7944;3421011.0;1.6;;47.5;48.0;1.3766;;1.3776;648024.0;1.296
2011-08-09;1.5152;1.1665;1.0284;0.7217;3467115.0;1.7;;35.0;35.06;1.2699;;1.2705;591344.0;1.291
2011-08-10;1.7109;1.2622;1.0177;0.7168;3525572.0;1.85;;42.5;42.99;1.4;;1.4112;361173.0;1.396
2011-08-11;1.5522;1.1902;0.9659;0.7212;3552256.0;1.75;;40.0;39.0;1.3656;;1.3641;320946.0;1.329
2011-08-12;1.4181;1.119;0.9137;0.6899;3602571.0;1.95;;37.5;36.36;1.2972;;1.29;328727.0;1.318
2011-08-15;1.1885;1.015;0.8625;0.6498;3628307.0;2.1;;32.5;31.87;1.191;;1.1739;244257.0;1.214
2011-08-16;1.2469;1.0356;0.8741;0.6227;3877247.0;2.15;;32.5;32.85;1.2007;;1.2046;502461.0;1.162
2011-08-17;1.1035;0.9613;0.8205;0.6071;2595255.0;2.15;;32.5;31.58;1.0924;;1.0798;285777.0;1.161
2011-08-18;1.2309;1.1296;0.939;0.6028;2576184.0;2.1;;42.5;42.67;1.2165;;1.2174;443569.0;1.145
2011-08-19;1.2131;1.1191;0.9019;0.6627;2605020.0;2.65;;42.5;43.05;1.2042;;1.2037;331682.0;1.139
2011-08-22;1.2441;1.0591;0.8824;0.708;2619548.0;3.0;;42.5;42.44;1.2443;;1.2441;192979.0;1.211
2011-08-23;1.1036;0.9889;0.8175;0.6319;2745180.0;3.1;;37.5;36.27;1.1351;;1.1071;307180.0;1.112
2011-08-24;1.145;1.0274;0.9323;1.069;2714754.0;3.5;;35.0;35.9;1.1283;;1.1529;137950.0;1.181
2011-08-25;1.2685;1.0563;0.8938;0.6638;2750406.0;2.95;;40.0;39.76;1.2961;;1.2904;189817.0;1.296
2011-08-26;1.1064;1.0092;0.8306;0.637;2778889.0;3.5;;35.0;35.59;1.0999;;1.1157;262543.0;1.15
2011-08-29;0.9819;0.9271;0.8106;0.5941;2762749.0;2.75;;32.5;32.28;0.9932;;0.987;165466.0;1.148
2011-08-30;0.9734;0.8697;0.7574;0.5612;2783023.0;3.1;;32.5;32.89;0.9837;;0.9948;112891.0;1.144
2011-08-31;0.9607;0.8703;0.7672;0.5959;2915585.0;2.65;;32.5;31.62;1.002;;0.9796;285723.0;1.168
2011-09-01;0.8889;0.8383;0.7374;0.5827;3001277.0;3.3;;32.5;31.82;0.9126;;0.8961;256205.0;1.033
2011-09-02;0.8951;0.8866;0.7885;0.6001;3033138.0;3.3;;35.0;33.92;0.9742;;0.9352;131056.0;0.928
2011-09-05;0.8951;0.8866;0.7885;0.6001;3033138.0;3.3;;35.0;33.92;0.9742;;0.9352;;0.928
2011-09-06;1.0239;0.9465;0.8504;0.6184;3072923.0;2.9;;37.5;37.0;1.0257;;1.0165;220970.0;1.099
2011-09-07;0.9818;0.89;0.7896;0.6046;3229223.0;3.7;;32.5;33.38;0.9875;;0.9896;390083.0;1.069
2011-09-08;0.9718;0.8989;0.7951;0.565;3281194.0;3.2;;35.0;34.32;1.0091;;0.9874;156880.0;1.009
2011-09-09;1.0683;0.9771;0.8606;0.6287;3296893.0;3.6;;37.5;38.52;1.0512;;1.0709;291485.0;1.162
2011-09-12;1.0189;0.9378;0.8722;0.6023;3307737.0;3.4;;37.5;38.59;0.9939;;1.0028;320497.0;1.141
2011-09-13;0.9623;0.8964;0.8215;0.6134;3332246.0;3.4;;37.5;36.91;0.9947;;0.9841;275462.0;1.029
2011-09-14;0.9607;0.8639;0.782;0.5939;3365043.0;3.8;;35.0;34.6;1.0006;;0.9836;214262.0;1.1
2011-09-15;0.9017;0.8317;0.7802;0.559;3353400.0;3.76;;32.5;31.97;0.948;;0.933;193355.0;1.084
2011-09-16;0.8767;0.8301;0.776;0.5709;3331293.0;4.2;;30.0;30.98;0.8628;;0.8931;385643.0;0.998
2011-09-19;0.9172;0.8731;0.777;0.6258;3356625.0;3.7;;32.5;32.73;0.9088;;0.9172;319872.0;1.05
2011-09-20;0.9471;0.8739;0.7553;0.5742;3379802.0;3.68;;32.5;32.86;0.9436;;0.9494;237255.0;1.026
2011-09-21;0.992;0.8927;0.801;0.598;2250614.0;3.2;;37.5;37.32;1.0035;;0.9987;240198.0;0.946
2011-09-22;1.0962;0.9656;0.855;0.6612;2406857.0;3.23;;42.5;41.35;1.1437;;1.1096;420832.0;1.028
2011-09-23;1.1157;0.9883;0.8647;0.6429;2293432.0;4.1;;40.0;41.25;1.0939;;1.1327;114457.0;1.206
2011-09-26;1.0832;0.9636;0.8549;0.6548;2282046.0;3.2;;40.0;39.02;1.132;;1.112;65777.0;1.222
2011-09-27;1.0733;0.9452;0.816;0.6212;2303211.0;3.6;;37.5;37.71;1.1031;;1.1071;103638.0;1.192
2011-09-28;1.1057;0.9711;0.8272;0.6005;2307192.0;3.9;;40.0;41.08;1.1143;;1.1429;88440.0;1.257
2011-09-29;1.0539;0.9531;0.8533;0.666;2331525.0;3.4;;40.0;38.84;1.1183;;1.0917;103459.0;1.211
2011-09-30;1.0857;0.964;0.8446;0.6488;2403895.0;4.1;;42.5;42.96;1.1255;;1.1339;236563.0;1.165
2011-10-03;1.0925;0.9479;0.8408;0.6665;2410629.0;3.88;;45.0;45.45;1.0001;;1.0014;228527.0;1.027
2011-10-04;1.0613;0.9584;0.8543;0.728;2465504.0;4.2;;40.0;40.82;0.9646;;1.0061;247034.0;1.165
2011-10-05;0.9696;0.8811;0.797;0.6226;2451813.0;4.0;;37.5;37.81;0.9256;;0.928;170766.0;0.976
2011-10-06;0.9458;0.8732;0.8108;0.613;2428263.0;3.7;;37.5;36.27;0.9156;;0.8984;120216.0;0.963
2011-10-07;0.954;0.869;0.7889;0.6123;2428288.0;4.8;;35.0;36.2;0.9281;;0.9452;119936.0;0.998
2011-10-10;0.9245;0.8647;0.7678;0.5876;2437611.0;4.5;;32.5;33.02;0.9338;;0.9363;128743.0;1.044
2011-10-11;0.8841;0.8403;0.7679;0.6124;2462941.0;4.3;;32.5;32.86;0.9193;;0.9187;159787.0;1.02
2011-10-12;0.8481;0.8114;0.7487;0.5765;2475400.0;2.95;;32.5;31.26;0.8776;;0.8658;189272.0;0.998
2011-10-13;0.9051;0.8348;0.7799;0.571;2525290.0;4.0;;30.0;30.7;0.9076;;0.9118;166548.0;1.046
2011-10-14;0.8847;0.8163;0.7099;0.5758;2604355.0;4.0;;27.5;28.24;0.876;;0.9129;291793.0;1.066
2011-10-17;1.0186;0.8667;0.7579;0.5683;2645427.0;4.0;;32.5;33.39;1.0165;;1.0186;219781.0;1.07
2011-10-18;1.03;0.8521;0.8482;0.5459;2766845.0;3.0;;32.5;31.56;1.0444;;1.036;246190.0;1.235
2011-10-19;1.0235;0.9262;0.7961;0.6173;1646324.0;3.4;;35.0;34.44;1.0476;;1.03;153122.0;1.123
2011-10-20;1.0416;0.9318;0.7983;0.6221;1694790.0;3.5;;35.0;34.78;1.0597;;1.0525;129383.0;1.125
2011-10-21;0.9983;0.9049;0.8104;0.5953;1752596.0;3.1;;32.5;31.32;1.0405;;1.0107;221447.0;1.128
2011-10-24;0.9781;0.8777;0.7697;0.6089;1834651.0;3.3;;29.0;29.26;0.9912;;1.0012;207856.0;1.224
2011-10-25;1.0233;0.9005;0.7431;0.6153;1878015.0;3.3;;32.5;32.22;1.0604;;1.0543;145020.0;1.121
2011-10-26;0.9815;0.8753;0.774;0.6207;1909713.0;3.2;;30.0;29.86;1.0183;;1.0129;109628.0;1.271
2011-10-27;0.9521;0.8204;0.75;0.5993;2067660.0;2.95;;25.0;25.46;0.9589;;0.9978;482429.0;1.231
2011-10-28;0.8597;0.8086;0.7072;0.5539;2052423.0;2.8;;25.0;24.53;0.8933;;0.8709;181054.0;1.213
2011-10-31;1.0706;0.8086;0.6573;0.6016;2085972.0;2.95;;30.0;29.96;1.1949;;1.1929;164654.0;1.326
2011-11-01;1.2715;1.0288;0.8732;0.6661;2121571.0;3.6;;35.0;34.77;1.085;;1.0837;300826.0;1.13
2011-11-02;1.1789;1.0269;0.901;0.634;2148719.0;3.9;;32.5;32.74;1.0688;;1.0711;179087.0;1.163
2011-11-03;1.0793;0.9454;0.8298;0.5213;2177098.0;3.88;;30.0;30.5;0.9963;;1.0065;148586.0;1.255
2011-11-04;1.0202;0.9149;0.8404;0.6646;2201966.0;4.0;;30.0;30.16;0.9562;;0.9599;130162.0;1.127
2011-11-07;1.0545;0.9372;0.8302;0.6399;2220869.0;4.0;;30.0;29.85;1.002;;1.0042;105137.0;1.125
2011-11-08;0.9787;0.8912;0.7876;0.5982;2246350.0;4.2;;27.5;27.48;0.9884;;0.9916;199511.0;1.136
2011-11-09;1.2434;0.9855;0.8614;0.6313;2334797.0;4.1;;35.0;36.16;1.0502;;1.0996;320592.0;1.179
2011-11-10;1.0692;0.927;0.8358;0.6407;2356534.0;3.9;;32.5;32.81;1.0297;;1.0397;168534.0;1.184
2011-11-11;0.9891;0.9122;0.7853;0.6232;2397676.0;4.3;;30.0;30.04;1.0622;;1.0629;260634.0;1.237
2011-11-14;0.9577;0.9461;0.8365;0.6185;2439835.0;4.3;;30.0;31.13;1.0194;;1.0589;157535.0;1.218
2011-11-15;1.0697;0.8765;0.8022;0.6151;2502914.0;4.1;;30.0;31.22;0.9878;;1.0311;258759.0;1.214
2011-11-16;1.1148;0.9204;0.8167;0.5604;1583474.0;4.33;;32.5;33.51;1.0624;;1.0824;155214.0;1.168
2011-11-17;1.0888;0.9517;0.8553;0.6556;1633322.0;3.9;;35.0;34.51;1.0798;;1.0705;283856.0;1.133
2011-11-18;1.0027;0.9133;0.8358;0.6375;1896202.0;3.8;;32.5;32.0;1.0002;;0.9938;551281.0;1.174
2011-11-21;0.9943;0.8751;0.8801;0.6503;1903593.0;3.9;;32.5;32.91;0.9843;;0.9943;87097.0;1.082
2011-11-22;0.9793;0.8703;0.8242;0.6442;1942314.0;3.5;;32.5;31.97;0.9914;;0.9832;88194.0;1.13
2011-11-23;1.0303;0.9232;0.8401;0.6529;1977499.0;3.4;;35.0;33.98;1.0761;;1.0377;83916.0;1.12
2011-11-24;1.0303;0.9232;0.8401;0.6529;1977499.0;3.4;;35.0;33.98;1.0761;;1.0377;;1.12
2011-11-25;1.0347;0.8741;0.792;0.6609;2005520.0;3.7;;35.0;34.47;1.0701;;1.0587;58914.0;1.152
2011-11-28;1.018;0.9294;0.8288;0.6651;1999715.0;3.15;;32.5;32.13;1.0543;;1.0364;139142.0;1.164
2011-11-29;0.9513;0.8652;0.8042;0.6243;2021327.0;3.61;;30.0;30.64;0.9629;;0.9785;86534.0;1.194
2011-11-30;0.8866;0.7956;0.7443;0.6174;2139258.0;2.85;;27.5;27.8;0.9006;;0.9224;314859.0;1.28
2011-12-01;0.869;0.7903;0.7465;0.5654;2156831.0;5.1;;27.0;27.41;0.7937;;0.8009;180636.0;0.995
2011-12-02;0.9231;0.793;0.7137;0.5941;2268249.0;4.6;;28.0;27.52;0.8609;;0.8422;228624.0;0.962
2011-12-05;0.9354;0.7982;0.7209;0.5825;2292141.0;4.25;;28.0;27.84;0.833;;0.8287;152778.0;1.013
2011-12-06;0.8624;0.7666;0.7361;0.5807;2291579.0;4.1;;28.0;28.13;0.7616;;0.769;235220.0;1.031
2011-12-07;0.9524;0.8352;0.7478;0.5922;2255165.0;4.6;;29.0;28.67;0.9304;;0.9103;144851.0;1.048
2011-12-08;0.9512;0.8205;0.7697;0.5966;2271620.0;4.7;;30.0;30.59;0.858;;0.8747;134558.0;0.99
2011-12-09;0.9593;0.8136;0.7148;0.5695;2294489.0;5.6;;26.0;26.38;0.9622;;0.9379;128773.0;1.052
2011-12-12;0.831;0.7409;0.7089;0.5538;2300048.0;5.5;;26.0;25.67;0.8341;;0.8278;142978.0;1.063
2011-12-13;0.8803;0.8105;0.6985;0.4357;2349223.0;6.0;;25.0;25.41;0.8318;;0.8706;146971.0;1.066
2011-12-14;0.8479;0.7698;0.7196;0.5521;2416100.0;5.5;;26.0;26.04;0.8564;;0.8581;214234.0;1.098
2011-12-15;0.8884;0.782;0.6911;0.5344;2463526.0;5.4;;25.0;25.11;0.918;;0.9117;124791.0;1.091
2011-12-16;0.6788;0.7266;0.6869;0.5953;2675877.0;5.51;;24.0;24.29;0.7029;;0.719;219207.0;1.026
2011-12-19;0.8426;0.7312;0.6264;0.6216;2554603.0;4.69;;25.0;24.92;0.8642;;0.8426;179795.0;1.131
2011-12-20;0.8833;0.8114;0.6669;0.5491;2633561.0;4.7;;23.0;23.22;0.8901;;0.8855;175119.0;1.069
2011-12-21;0.8649;0.7945;0.7769;0.5938;1399321.0;4.6;;21.0;21.43;0.9557;;0.8701;213014.0;1.082
2011-12-22;0.7526;0.6537;0.6088;0.482;1503410.0;4.7;;21.0;21.16;0.7664;;0.7636;169165.0;0.997
2011-12-23;0.6489;0.7181;0.5722;0.5022;1551395.0;5.0;;21.0;20.73;0.6034;;0.6323;71353.0;1.035
2011-12-26;0.6489;0.7181;0.5722;0.5022;1551395.0;5.0;;21.0;20.73;0.6034;;0.6323;;1.035
2011-12-27;0.7416;0.6793;0.6682;0.5284;1543048.0;4.1;;22.0;21.91;0.7672;;0.7676;42351.0;1.109
2011-12-28;0.8355;0.7377;0.6687;0.5676;1621874.0;3.8;;24.0;23.52;0.8708;;0.8708;157112.0;1.166
2011-12-29;0.7848;0.7299;0.6619;0.5288;1631958.0;3.7;;23.0;22.65;0.7696;;0.801;27987.0;1.122
2011-12-30;0.6583;0.6613;0.6678;0.529;1649269.0;4.05;;23.0;23.4;0.6052;;0.6642;34192.0;1.122
2012-01-02;0.6583;0.6613;0.6678;0.529;1649269.0;4.05;;23.0;23.4;0.6052;;0.6642;;1.122
2012-01-03;0.7959;0.7295;0.686;0.6203;1745585.0;4.2;;23.0;22.97;0.7586;;0.7591;222451.0;0.976
2012-01-04;0.7688;0.7338;0.662;0.5366;1783079.0;4.5;;22.0;22.22;0.7753;;0.7845;176896.0;0.992
2012-01-05;0.7496;0.7408;0.6483;0.5069;1907081.0;5.05;;21.0;21.48;0.8541;;0.8364;279764.0;1.05
2012-01-06;0.6928;0.6899;0.6348;0.5449;1988749.0;4.3;;21.0;20.63;0.7146;;0.7081;170540.0;1.083
2012-01-09;0.6933;0.693;0.6378;0.4943;2043408.0;4.1;;21.0;21.07;0.741;;0.7397;124037.0;1.094
2012-01-10;0.7075;0.6885;0.5947;0.4832;2186247.0;3.72;;21.0;20.69;0.7484;;0.7466;317490.0;1.038
2012-01-11;0.6757;0.6682;0.6152;0.5405;2204836.0;4.0;;21.0;21.05;0.7167;;0.718;138995.0;0.99
2012-01-12;0.6957;0.682;0.6336;0.4797;2341255.0;4.41;;20.0;20.47;0.7244;;0.7457;217565.0;1.04
2012-01-13;0.7785;0.7841;0.6432;0.4848;2843727.0;4.0;;21.0;20.91;0.7522;;0.7456;661152.0;1.193
2012-01-16;0.7785;0.7841;0.6432;0.4848;2843727.0;4.0;;21.0;20.91;0.7522;;0.7456;;1.193
2012-01-17;0.9121;0.7694;0.5761;0.3993;2757663.0;3.5;;22.0;22.2;0.917;;0.9169;203883.0;1.148
2012-01-18;0.7638;0.6984;0.6251;0.5404;1842245.0;3.24;;21.0;20.89;0.7758;;0.7682;300060.0;1.094
2012-01-19;0.7063;0.6956;0.6093;0.5019;1993556.0;3.3;;20.0;19.87;0.7208;;0.7073;240287.0;1.169
2012-01-20;0.6621;0.5895;0.6062;0.4038;2099522.0;4.2;;18.0;18.28;0.6706;;0.6718;249444.0;1.196
2012-01-23;0.778;0.6391;0.5889;0.5651;2227856.0;3.2;;19.0;18.67;0.8647;;0.8117;200779.0;1.152
2012-01-24;0.8736;0.6958;0.6564;0.55;2340133.0;3.2;;19.0;18.91;0.9307;;0.925;199167.0;1.156
2012-01-25;0.6866;0.5857;0.5634;0.5481;2587506.0;3.1;;18.0;18.31;0.7283;;0.7209;386257.0;1.106
2012-01-26;0.7527;0.6153;0.5113;0.4164;2679569.0;2.5;;19.0;18.57;0.8361;;0.7991;179854.0;1.168
2012-01-27;0.7012;0.6019;0.6155;0.4774;2764878.0;2.1;;19.0;18.53;0.7854;;0.7481;144713.0;1.209
2012-01-30;0.7967;0.6913;0.6147;0.4587;2809502.0;2.4;;19.0;19.4;0.8;;0.852;134559.0;1.274
2012-01-31;0.727;0.6122;0.5228;0.4958;2861139.0;2.45;;19.0;19.44;0.7444;;0.775;148275.0;1.183
2012-02-01;0.7427;0.6349;0.5861;0.4827;3060560.0;3.9;;19.0;18.55;0.656;;0.6486;326251.0;0.958
2012-02-02;0.6822;0.6643;0.647;0.4851;3125591.0;4.0;;18.0;17.98;0.6344;;0.6358;200050.0;0.985
2012-02-03;0.678;0.5878;0.5282;0.4969;3355778.0;4.1;;17.0;17.1;0.6405;;0.6459;433911.0;1.056
2012-02-06;0.7199;0.6715;0.6415;0.6102;3366560.0;3.18;;18.0;17.76;0.6933;;0.7093;167877.0;0.995
2012-02-07;0.6194;0.6239;0.6231;0.445;3608657.0;3.26;;18.0;17.65;0.6722;;0.6374;604790.0;1.041
2012-02-08;0.6232;0.6086;0.5893;0.4344;3647715.0;3.6;;18.0;18.16;0.6213;;0.6342;311266.0;1.042
2012-02-09;0.6873;0.5662;0.5673;0.3992;3659319.0;3.8;;19.0;18.63;0.7074;;0.6801;168511.0;1.123
2012-02-10;0.8991;0.8201;0.7574;0.6813;3782388.0;4.0;;21.0;20.79;0.8499;;0.8508;426980.0;1.12
2012-02-13;0.877;0.6873;0.5844;0.5612;3807303.0;3.95;;19.0;19.04;0.8288;;0.83;241593.0;1.153
2012-02-14;1.0343;0.9487;0.6977;0.5944;3878343.0;3.9;;20.0;19.54;0.9196;;0.9328;321586.0;1.171
2012-02-15;0.9354;0.7748;0.5836;0.5586;2609106.0;4.5;;21.0;21.14;0.8971;;0.9086;318519.0;1.207
2012-02-16;0.8675;0.747;0.6148;0.6448;2587055.0;4.6;;19.0;19.22;0.8328;;0.8514;262538.0;1.271
