US92343E1029;AF;DT;DWNM;EPS;MTBV;MV;MVC;MVFF;NOSH;NOSHFF;P;PC;PE;PH;PL;PO;PTBV;PYD;RI;UDD;VO;VWAP;WC01001;WC01051;WC01100;WC01101;WC01149;WC01151;WC01201;WC01250;WC01251;WC01253;WC01254;WC01255;WC01266;WC01401;WC01451;WC01501;WC01551;WC01601;WC01705;WC01706;WC01751;WC02001;WC02003;WC02051;WC02201;WC02501;WC02649;WC02999;WC03040;WC03051;WC03101;WC03151;WC03251;WC03255;WC03263;WC03426;WC03451;WC03480;WC03501;WC03998;WC04050;WC04201;WC04251;WC04551;WC04601;WC04851;WC04860;WC04870;WC04890;WC05350;WC05376;WC07011;WC08101;WC08106;WC08131;WC08221;WC08231;WC08301;WC08311;WC08316;WC08321;WC08366;WC08376;WC18191;WC18192;WC18198;XDD
2006-03-15;1.0;;25.25;0.53;2.35;5581.17;5581.17;5246.3;244574.0;94.0;22.82;12.98;43.1;22.93;22.48;22.87;2.34;2016-12-04;357.96;;3449.0;22.6637;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-03-16;1.0;;25.25;0.53;2.37;5625.2;5625.2;5287.68;244574.0;94.0;23.0;13.08;43.4;23.18;22.71;22.75;2.36;2016-12-04;360.78;;4676.3;23.0365;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-03-17;1.0;;25.25;0.53;2.39;5679.0;5679.0;5338.26;244574.0;94.0;23.22;13.2;43.8;23.53;23.0;23.12;2.38;2016-12-04;364.23;;5342.6;23.229;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-03-20;1.0;;25.25;0.53;2.41;5737.7;5737.7;5393.43;244574.0;94.0;23.46;13.34;44.3;23.73;23.26;23.34;2.41;2016-12-04;368.0;;2161.2;23.4613;1575249.0;471977.0;871743.0;763694.0;122767.0;231529.0;129343.0;108049.0;7838.0;;19050.0;;27537.0;139560.0;-241285.0;2875.0;379015.0;;379015.0;379015.0;379015.0;699840.0;488271.0;329848.0;1332364.0;605292.0;1782923.0;3795230.0;34085.0;199000.0;1359277.0;-26913.0;;199000.0;-154174.0;47716.0;;244.0;2376860.0;2424576.0;122767.0;434483.0;48159.0;;181611.0;23124.0;474779.0;562396.0;110735.0;39082.0;;5331.0;0.76;0.98;71.0;7.59;8.37;17.23;27.58;6.86;8.86;24.06;16.39;147398.0;;378927.0;2016-12-04
2006-03-21;1.0;;25.25;0.53;2.41;5727.92;5727.92;5384.24;244574.0;94.0;23.42;13.32;44.2;23.89;23.24;23.48;2.4;2016-12-04;367.37;;2666.1;23.6228;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-03-22;1.0;;25.25;0.53;2.46;5845.31;5845.31;5494.59;244574.0;94.0;23.9;13.59;45.1;24.06;23.25;23.25;2.45;2016-12-04;374.9;;4061.9;23.8227;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-03-23;1.0;;25.25;0.53;2.43;5767.05;5767.05;5421.02;244574.0;94.0;23.58;13.41;44.5;23.84;23.44;23.8;2.42;2016-12-04;369.88;;3196.8;23.6238;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-03-24;1.0;;25.25;0.53;2.42;5754.82;5754.82;5409.53;244574.0;94.0;23.53;13.38;44.4;23.73;23.24;23.63;2.41;2016-12-04;369.1;;2107.0;23.4337;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-03-27;1.0;;25.25;0.53;2.42;5747.48;5747.48;5402.63;244574.0;94.0;23.5;13.36;44.3;23.8;23.38;23.58;2.41;2016-12-04;368.63;;1322.1;23.533;1575249.0;471977.0;871743.0;763694.0;122767.0;231529.0;129343.0;108049.0;7838.0;;19050.0;;27537.0;139560.0;-241285.0;2875.0;379015.0;;379015.0;379015.0;379015.0;699840.0;488271.0;329848.0;1332364.0;605292.0;1782923.0;3795230.0;34085.0;199000.0;1359277.0;-26913.0;;199000.0;-154174.0;47716.0;;244.0;2376860.0;2424576.0;122767.0;434483.0;48159.0;;181611.0;23124.0;474779.0;562396.0;110735.0;39082.0;;5331.0;0.76;0.98;71.0;7.59;8.37;17.23;27.58;6.86;8.86;24.06;16.39;147398.0;;378927.0;2016-12-04
2006-03-28;1.0;;25.25;0.53;2.42;5754.82;5754.82;5409.53;244574.0;94.0;23.53;13.38;44.4;23.93;23.41;23.5;2.41;2016-12-04;369.1;;2210.2;23.6301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-03-29;1.0;;25.25;0.53;2.42;5754.82;5754.82;5409.53;244574.0;94.0;23.53;13.38;44.4;23.67;23.27;23.63;2.41;2016-12-04;369.1;;2619.3;23.485;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-03-30;1.0;;25.25;0.53;2.49;5921.13;5921.13;5210.59;244574.0;88.0;24.21;13.77;45.7;24.5;23.42;23.5;2.48;2016-12-04;379.76;;6813.7;24.3022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-03-31;1.0;;24.99;0.53;2.47;5867.32;5867.32;5163.24;244574.0;88.0;23.99;13.64;45.3;24.38;23.83;24.38;2.46;2016-12-04;376.31;;2369.3;24.0808;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-04-03;1.0;;24.99;0.53;2.44;5811.07;5811.07;5113.74;244574.0;88.0;23.76;13.51;44.8;24.1;23.69;24.01;2.44;2016-12-04;372.71;;2139.5;23.8884;1575249.0;471977.0;871743.0;763694.0;122767.0;231529.0;129343.0;108049.0;7838.0;;19050.0;;27537.0;139560.0;-241285.0;2875.0;379015.0;;379015.0;379015.0;379015.0;699840.0;488271.0;329848.0;1332364.0;605292.0;1782923.0;3795230.0;34085.0;199000.0;1359277.0;-26913.0;;199000.0;-154174.0;47716.0;;244.0;2376860.0;2424576.0;122767.0;434483.0;48159.0;;181611.0;23124.0;474779.0;562396.0;110735.0;39082.0;;5331.0;0.76;0.98;71.0;7.59;8.37;17.23;27.58;6.86;8.86;24.06;16.39;147398.0;;378927.0;2016-12-04
2006-04-04;1.0;;24.99;0.53;2.47;5879.55;5879.55;5174.0;244574.0;88.0;24.04;13.67;45.4;24.32;23.84;23.88;2.47;2016-12-04;377.1;;1923.1;24.0143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-04-05;1.0;;24.99;0.53;2.52;5996.95;5996.95;5277.31;244574.0;88.0;24.52;13.94;46.3;24.8;24.1;24.12;2.52;2016-12-04;384.63;;3419.7;24.5139;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-04-06;1.0;;24.99;0.53;2.56;6080.1;6080.1;5350.49;244574.0;88.0;24.86;14.14;46.9;25.16;24.41;24.56;2.55;2016-12-04;389.96;;3697.3;24.9196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-04-07;1.0;;24.99;0.53;2.52;5982.27;5982.27;5264.4;244574.0;88.0;24.46;13.91;46.2;25.09;24.23;25.02;2.51;2016-12-04;383.69;;2120.8;24.6014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-04-10;1.0;;24.99;0.53;2.5;5950.48;5950.48;5236.42;244574.0;88.0;24.33;13.84;45.9;24.59;24.3;24.37;2.5;2016-12-04;381.65;;1116.1;24.3964;1575249.0;471977.0;871743.0;763694.0;122767.0;231529.0;129343.0;108049.0;7838.0;;19050.0;;27537.0;139560.0;-241285.0;2875.0;379015.0;;379015.0;379015.0;379015.0;699840.0;488271.0;329848.0;1332364.0;605292.0;1782923.0;3795230.0;34085.0;199000.0;1359277.0;-26913.0;;199000.0;-154174.0;47716.0;;244.0;2376860.0;2424576.0;122767.0;434483.0;48159.0;;181611.0;23124.0;474779.0;562396.0;110735.0;39082.0;;5331.0;0.76;0.98;71.0;7.59;8.37;17.23;27.58;6.86;8.86;24.06;16.39;147398.0;;378927.0;2016-12-04
2006-04-11;1.0;;24.99;0.53;2.45;5833.08;5833.08;5133.11;244574.0;88.0;23.85;13.56;45.0;24.59;23.75;24.46;2.45;;374.12;;3232.6;23.9574;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2006-04-12;1.0;;24.99;0.53;2.47;5877.11;5877.11;5171.86;244574.0;88.0;24.03;13.66;45.3;24.38;23.78;23.82;2.47;2016-12-04;376.94;;4133.5;24.0615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-04-13;1.0;;24.99;0.53;2.52;5994.5;5994.5;5275.16;244574.0;88.0;24.51;13.94;46.2;24.87;24.0;24.001;2.51;2016-12-04;384.47;;2431.1;24.5748;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-04-14;1.0;;24.99;0.53;2.52;5994.5;5994.5;5275.16;244574.0;88.0;24.51;13.94;46.2;;;;2.51;2016-12-04;384.47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-04-17;1.0;;24.99;0.53;2.53;6016.51;6016.51;5294.53;244574.0;88.0;24.6;13.99;46.4;24.65;24.12;24.23;2.52;2016-12-04;385.88;;2653.6;24.5158;1575249.0;471977.0;871743.0;763694.0;122767.0;231529.0;129343.0;108049.0;7838.0;;19050.0;;27537.0;139560.0;-241285.0;2875.0;379015.0;;379015.0;379015.0;379015.0;699840.0;488271.0;329848.0;1332364.0;605292.0;1782923.0;3795230.0;34085.0;199000.0;1359277.0;-26913.0;;199000.0;-154174.0;47716.0;;244.0;2376860.0;2424576.0;122767.0;434483.0;48159.0;;181611.0;23124.0;474779.0;562396.0;110735.0;39082.0;;5331.0;0.76;0.98;71.0;7.59;8.37;17.23;27.58;6.86;8.86;24.06;16.39;147398.0;;378927.0;2016-12-04
2006-04-18;1.0;;24.99;0.53;2.56;6077.66;6077.66;5348.34;244574.0;88.0;24.85;14.13;46.9;25.12;24.42;24.52;2.55;2016-12-04;389.8;;3957.6;24.8318;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-04-19;1.0;;24.99;0.53;2.58;6126.57;6126.57;5391.38;244574.0;88.0;25.05;14.24;47.3;25.25;24.9;24.91;2.57;2016-12-04;392.94;;2680.6;25.0808;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-04-20;1.0;;24.99;0.53;2.61;6209.73;6209.73;5464.56;244574.0;88.0;25.39;14.44;47.9;25.45;24.72;25.14;2.6;2016-12-04;398.27;;6933.9;25.0903;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-04-21;1.0;;24.99;0.53;2.51;5974.94;5974.94;5257.94;244574.0;88.0;24.43;13.89;46.1;24.59;23.92;24.25;2.51;2016-12-04;383.22;;10507.8;24.2274;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-04-24;1.0;;24.99;0.44;2.48;5894.23;5894.23;5186.92;244574.0;88.0;24.1;13.7;54.8;24.43;24.06;24.17;2.47;2016-12-04;378.04;;2646.5;24.2093;1575249.0;471977.0;871743.0;763694.0;122767.0;231529.0;129343.0;108049.0;7838.0;;19050.0;;27537.0;139560.0;-241285.0;2875.0;379015.0;;379015.0;379015.0;379015.0;699840.0;488271.0;329848.0;1332364.0;605292.0;1782923.0;3795230.0;34085.0;199000.0;1359277.0;-26913.0;;199000.0;-154174.0;47716.0;;244.0;2376860.0;2424576.0;122767.0;434483.0;48159.0;;181611.0;23124.0;474779.0;562396.0;110735.0;39082.0;;5331.0;0.76;0.98;71.0;7.59;8.37;17.23;27.58;6.86;8.86;24.06;16.39;147398.0;;378927.0;2016-12-04
2006-04-25;1.0;;24.99;0.44;2.43;5771.94;5771.94;5079.3;244574.0;88.0;23.6;13.42;53.6;24.15;23.23;24.11;2.42;2016-12-04;370.2;;6946.3;23.5344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-04-26;1.0;;24.99;0.44;2.44;5811.07;5811.07;5113.74;244574.0;88.0;23.76;13.51;54.0;23.79;23.43;23.7;2.44;;372.71;;4049.0;23.6158;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2006-04-27;1.0;;24.99;0.44;2.43;5767.05;5767.05;5075.0;244574.0;88.0;23.58;13.41;53.6;23.89;23.5;23.67;2.42;2016-12-04;369.88;;3653.5;23.7078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-04-28;1.0;;24.99;0.44;2.43;5765.66;5765.66;5073.78;245139.0;88.0;23.52;13.37;53.5;23.77;23.5;23.7;2.41;2016-12-04;368.94;;4894.5;23.6108;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-05-01;1.0;;24.99;0.44;2.42;5746.05;5746.05;5056.52;245139.0;88.0;23.44;13.33;53.3;23.74;23.32;23.49;2.4;2016-12-04;367.69;;3138.2;23.6103;1575249.0;471977.0;871743.0;763694.0;122767.0;231529.0;129343.0;108049.0;7838.0;;19050.0;;27537.0;139560.0;-241285.0;2875.0;379015.0;;379015.0;379015.0;379015.0;699840.0;488271.0;329848.0;1332364.0;605292.0;1782923.0;3795230.0;34085.0;199000.0;1359277.0;-26913.0;;199000.0;-154174.0;47716.0;;244.0;2376860.0;2424576.0;122767.0;434483.0;48159.0;;181611.0;23124.0;474779.0;562396.0;110735.0;39082.0;;5331.0;0.76;0.98;71.0;7.59;8.37;17.23;27.58;6.86;8.86;24.06;16.39;147398.0;;378927.0;2016-12-04
2006-05-02;1.0;;24.99;0.44;2.42;5760.76;5760.76;5069.47;245139.0;88.0;23.5;13.36;53.4;23.62;23.32;23.62;2.41;;368.63;;2018.5;23.506;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2006-05-03;1.0;;24.99;0.44;2.42;5748.5;5748.5;5058.68;245139.0;88.0;23.45;13.34;53.3;23.56;23.31;23.4;2.41;2016-12-04;367.84;;1508.3;23.4659;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-05-04;1.0;;24.99;0.44;2.41;5728.89;5728.89;5041.42;245139.0;88.0;23.37;13.29;53.1;23.72;23.31;23.5;2.4;;366.59;;2550.1;23.5351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2006-05-05;1.0;;24.99;0.44;2.45;5814.69;5814.69;5116.92;245139.0;88.0;23.72;13.49;53.9;23.87;23.34;23.37;2.43;2016-12-04;372.08;;3517.8;23.6817;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-05-08;1.0;;24.99;0.44;2.44;5804.88;5804.88;5108.3;245139.0;88.0;23.68;13.47;53.8;23.86;23.55;23.76;2.43;2016-12-04;371.45;;2615.1;23.6891;1575249.0;471977.0;871743.0;763694.0;122767.0;231529.0;129343.0;108049.0;7838.0;;19050.0;;27537.0;139560.0;-241285.0;2875.0;379015.0;;379015.0;379015.0;379015.0;699840.0;488271.0;329848.0;1332364.0;605292.0;1782923.0;3795230.0;34085.0;199000.0;1359277.0;-26913.0;;199000.0;-154174.0;47716.0;;244.0;2376860.0;2424576.0;122767.0;434483.0;48159.0;;181611.0;23124.0;474779.0;562396.0;110735.0;39082.0;;5331.0;0.76;0.98;71.0;7.59;8.37;17.23;27.58;6.86;8.86;24.06;16.39;147398.0;;378927.0;2016-12-04
2006-05-09;1.0;;24.99;0.44;2.41;5723.99;5723.99;5037.11;245139.0;88.0;23.35;13.28;53.1;23.62;23.19;23.54;2.4;2016-12-04;366.27;;3125.3;23.3567;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-05-10;1.0;;24.99;0.44;2.39;5692.12;5692.12;5009.06;245139.0;88.0;23.22;13.2;52.8;23.55;23.09;23.4;2.38;2016-12-04;364.23;;3191.5;23.3046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-05-11;1.0;;24.99;0.44;2.37;5628.38;5628.38;4952.98;245139.0;88.0;22.96;13.06;52.2;23.4;22.78;23.1;2.36;2016-12-04;360.16;;4160.5;22.9503;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-05-12;1.0;;24.99;0.44;2.34;5572.0;5572.0;4903.36;245139.0;88.0;22.73;12.93;51.7;22.97;22.51;22.83;2.33;2016-12-04;356.55;;4278.3;22.6873;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-05-15;1.0;;24.99;0.44;2.35;5591.61;5591.61;4920.62;245139.0;88.0;22.81;12.97;51.8;23.03;22.39;22.53;2.34;2016-12-04;357.8;;3940.5;22.7733;1575249.0;471977.0;871743.0;763694.0;122767.0;231529.0;129343.0;108049.0;7838.0;;19050.0;;27537.0;139560.0;-241285.0;2875.0;379015.0;;379015.0;379015.0;379015.0;699840.0;488271.0;329848.0;1332364.0;605292.0;1782923.0;3795230.0;34085.0;199000.0;1359277.0;-26913.0;;199000.0;-154174.0;47716.0;;244.0;2376860.0;2424576.0;122767.0;434483.0;48159.0;;181611.0;23124.0;474779.0;562396.0;110735.0;39082.0;;5331.0;0.76;0.98;71.0;7.59;8.37;17.23;27.58;6.86;8.86;24.06;16.39;147398.0;;378927.0;2016-12-04
2006-05-16;1.0;;24.99;0.44;2.3;5466.59;5466.59;4810.6;245139.0;88.0;22.3;12.68;50.7;22.71;22.11;22.52;2.29;;349.8;;3461.0;22.3319;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2006-05-17;1.0;;24.99;0.44;2.29;5444.53;5444.53;4791.18;245139.0;88.0;22.21;12.63;50.5;22.66;21.98;22.17;2.28;2016-12-04;348.39;;4498.4;22.2129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-05-18;1.0;;24.99;0.44;2.26;5373.44;5373.44;4728.63;245139.0;88.0;21.92;12.47;49.8;22.36;21.92;22.13;2.25;;343.84;;2069.8;22.1287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2006-05-19;1.0;;24.99;0.44;2.26;5380.8;5380.8;4735.1;245139.0;88.0;21.95;12.48;49.9;22.49;21.82;21.97;2.25;2016-12-04;344.31;;4781.3;22.0715;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-05-22;1.0;;24.99;0.44;2.26;5363.63;5363.63;4720.0;245139.0;88.0;21.88;12.44;49.7;21.95;21.52;21.8;2.24;2016-12-04;343.22;;3950.4;21.7631;1575249.0;471977.0;871743.0;763694.0;122767.0;231529.0;129343.0;108049.0;7838.0;;19050.0;;27537.0;139560.0;-241285.0;2875.0;379015.0;;379015.0;379015.0;379015.0;699840.0;488271.0;329848.0;1332364.0;605292.0;1782923.0;3795230.0;34085.0;199000.0;1359277.0;-26913.0;;199000.0;-154174.0;47716.0;;244.0;2376860.0;2424576.0;122767.0;434483.0;48159.0;;181611.0;23124.0;474779.0;562396.0;110735.0;39082.0;;5331.0;0.76;0.98;71.0;7.59;8.37;17.23;27.58;6.86;8.86;24.06;16.39;147398.0;;378927.0;2016-12-04
2006-05-23;1.0;;24.99;0.44;2.21;5263.13;5263.13;4631.55;245139.0;88.0;21.47;12.21;48.8;22.29;21.42;21.99;2.2;2016-12-04;336.78;;5126.3;21.8408;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-05-24;1.0;;24.99;0.44;2.25;5344.02;5344.02;4702.73;245139.0;88.0;21.8;12.4;49.5;22.05;21.33;21.39;2.24;2016-12-04;341.96;;6040.4;21.7317;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-05-25;1.0;;24.99;0.44;2.29;5449.43;5449.43;4795.5;245139.0;88.0;22.23;12.64;50.5;22.3;21.68;21.9812;2.28;2016-12-04;348.71;;3905.2;22.1303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-05-26;1.0;;24.99;0.44;2.33;5540.13;5540.13;4875.32;245139.0;88.0;22.6;12.85;51.4;22.62;22.07;22.37;2.32;2016-12-04;354.51;;3146.2;22.4462;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-05-29;1.0;;24.99;0.44;2.33;5540.13;5540.13;4875.32;245139.0;88.0;22.6;12.85;51.4;;;;2.32;;354.51;;;;1575249.0;471977.0;871743.0;763694.0;122767.0;231529.0;129343.0;108049.0;7838.0;;19050.0;;27537.0;139560.0;-241285.0;2875.0;379015.0;;379015.0;379015.0;379015.0;699840.0;488271.0;329848.0;1332364.0;605292.0;1782923.0;3795230.0;34085.0;199000.0;1359277.0;-26913.0;;199000.0;-154174.0;47716.0;;244.0;2376860.0;2424576.0;122767.0;434483.0;48159.0;;181611.0;23124.0;474779.0;562396.0;110735.0;39082.0;;5331.0;0.76;0.98;71.0;7.59;8.37;17.23;27.58;6.86;8.86;24.06;16.39;147398.0;;378927.0;
2006-05-30;1.0;;24.99;0.44;2.3;5466.59;5466.59;4865.26;245139.0;89.0;22.3;12.68;50.7;22.59;22.15;22.42;2.29;2016-12-04;349.8;;2611.7;22.3482;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-05-31;1.0;;24.99;0.44;2.32;5503.36;5503.36;4897.99;245139.0;89.0;22.45;12.77;51.0;22.6;22.17;22.27;2.3;2016-12-04;352.16;;2838.0;22.4308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-06-01;1.0;;24.99;0.44;2.35;5589.16;5589.16;4974.35;245139.0;89.0;22.8;12.97;51.8;22.86;22.29;22.45;2.34;2016-12-04;357.65;;2763.8;22.5446;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-06-02;1.0;;24.99;0.44;2.33;5547.49;5547.49;4937.26;245139.0;89.0;22.63;12.87;51.4;22.95;22.21;22.81;2.32;2016-12-04;354.98;;1702.5;22.5642;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-06-05;1.0;;24.99;0.44;2.32;5505.81;5505.81;4900.17;245139.0;89.0;22.46;12.77;51.0;22.69;22.35;22.52;2.3;2016-12-04;352.31;;1990.8;22.5359;1575249.0;471977.0;871743.0;763694.0;122767.0;231529.0;129343.0;108049.0;7838.0;;19050.0;;27537.0;139560.0;-241285.0;2875.0;379015.0;;379015.0;379015.0;379015.0;699840.0;488271.0;329848.0;1332364.0;605292.0;1782923.0;3795230.0;34085.0;199000.0;1359277.0;-26913.0;;199000.0;-154174.0;47716.0;;244.0;2376860.0;2424576.0;122767.0;434483.0;48159.0;;181611.0;23124.0;474779.0;562396.0;110735.0;39082.0;;5331.0;0.76;0.98;71.0;7.59;8.37;17.23;27.58;6.86;8.86;24.06;16.39;147398.0;;378927.0;2016-12-04
2006-06-06;1.0;;24.99;0.44;2.33;5527.88;5527.88;4919.81;245139.0;89.0;22.55;12.82;51.2;22.74;22.37;22.48;2.31;2016-12-04;353.73;;2538.1;22.5116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-06-07;1.0;;24.99;0.44;2.33;5537.68;5537.68;4928.54;245139.0;89.0;22.59;12.85;51.3;22.93;22.5;22.65;2.32;;354.35;;1841.8;22.7155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2006-06-08;1.0;;24.99;0.44;2.32;5515.62;5515.62;4908.9;245139.0;89.0;22.5;12.79;51.1;22.63;21.9;22.46;2.31;2016-12-04;352.94;;4764.1;22.2627;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2006-06-09;1.0;;24.99;0.44;2.3;5476.4;5476.4;4873.99;245139.0;89.0;22.34;12.7;50.8;22.57;22.22;22.47;2.29;2016-12-04;350.43;;1698.6;22.3785;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
