NASCOMP;DSRI;IDV;MV;PH;PI;PL;PO;RI
2001-01-12;4497.41;;;2699.87;2626.5;2589.63;2639.56;
2001-01-15;4497.45;;;;2626.5;;;
2001-01-16;4473.44;;;2638.22;2618.55;2576.95;2631.49;
2001-01-17;4586.97;;;2756.63;2682.78;2668.48;2710.53;
2001-01-18;4745.46;;;2769.98;2768.49;2661.26;2696.74;
2001-01-19;4760.41;;;2841.25;2770.38;2752.06;2838.36;
2001-01-22;4734.51;;;2789.63;2757.91;2722.96;2759.1;
2001-01-23;4860.95;;;2845.39;2840.39;2736.28;2759.26;
2001-01-24;4888.57;;;2892.36;2859.15;2828.32;2850.74;
2001-01-25;4733.38;;;2849.56;2754.28;2753.37;2836.35;
2001-01-26;4751.77;;;2785.62;2781.3;2686.65;2705.39;
2001-01-29;4835.47;;;2840.02;2838.34;2742.5;2757.29;
2001-01-30;4840.19;;;2861.71;2838.35;2817.13;2845.01;
2001-01-31;4744.68;;;2872.47;2772.73;2772.35;2848.11;
2001-02-01;4765.63;;;2796.89;2782.79;2742.44;2771.57;
2001-02-02;4567.58;;;2791.58;2660.5;2660.11;2782.93;
2001-02-05;4528.03;;;2656.02;2643.21;2596.73;2639.65;
2001-02-06;4559.11;;;2705.59;2664.49;2640.23;2641.91;
2001-02-07;4464.64;;;2636.07;2607.82;2554.76;2615.94;
2001-02-08;4397.01;;;2651.84;2562.06;2562.02;2625.78;
2001-02-09;4258.43;;;2542.62;2470.97;2455.87;2542.24;
2001-02-12;4299.45;;;2508.27;2489.66;2435.36;2458.65;
2001-02-13;4191.05;;;2554.65;2427.72;2427.47;2510.84;
2001-02-14;4277.81;;;2493.11;2491.4;2388.4;2437.68;
2001-02-15;4385.36;;;2593.09;2552.91;2536.63;2536.63;
2001-02-16;4183.4;;;2457.65;2425.38;2397.43;2444.6;
2001-02-19;4183.44;;;;2425.38;;;
2001-02-20;4003.7;;;2442.99;2318.35;2317.77;2439.57;
2001-02-21;3914.8;;;2353.51;2268.94;2257.15;2281.79;
2001-02-22;3878.12;;;2291.69;2244.96;2185.91;2272.13;
2001-02-23;3897.36;;;2264.68;2262.51;2156.29;2221.27;
2001-02-26;3956.96;;;2309.73;2308.5;2238.64;2287.88;
2001-02-27;3801.24;;;2300.18;2207.82;2206.72;2286.64;
2001-02-28;3713.22;;;2238.06;2151.83;2127.5;2223.88;
2001-03-01;3758.92;;;2184.41;2183.37;2071.03;2126.3;
2001-03-02;3644.25;;;2197.85;2117.63;2091.55;2111.23;
2001-03-05;3696.46;;;2163.09;2142.92;2127.96;2142.75;
2001-03-06;3808.33;;;2243.78;2204.43;2202.7;2204.3;
2001-03-07;3841.28;;;2243.75;2223.92;2201.41;2241.23;
2001-03-08;3757.86;;;2219.87;2168.73;2161.41;2211.3;
2001-03-09;3563.7;;;2124.11;2052.78;2041.78;2124.11;
2001-03-12;3339.73;;;2004.09;1923.38;1922.78;2001.68;
2001-03-13;3489.03;;;2015.35;2014.78;1932.63;1948.7;
2001-03-14;3395.78;;;2028.53;1972.09;1933.4;1948.56;
2001-03-15;3344.27;;;2030.73;1940.71;1939.38;2023.79;
2001-03-16;3270.44;;;1940.71;1890.91;1877.69;1914.58;
2001-03-19;3371.81;;;1953.08;1951.18;1867.58;1901.45;
2001-03-20;3217.1;;;1974.14;1857.44;1857.41;1964.45;
2001-03-21;3176.32;;;1896.21;1830.23;1820.75;1862.74;
2001-03-22;3280.81;;;1898.1;1897.7;1794.21;1845.34;
2001-03-23;3340.45;;;1952.92;1928.68;1891.99;1938.91;
2001-03-26;3316.36;;;1960.68;1918.49;1909.42;1957.71;
2001-03-27;3406.64;;;1979.75;1972.26;1907.16;1922.7;
2001-03-28;3205.28;;;1925.3;1854.13;1852.96;1925.3;
2001-03-29;3136.59;;;1876.74;1820.57;1802.76;1838.44;
2001-03-30;3171.73;;;1855.58;1840.26;1794.3;1830.42;
2001-04-02;3079.14;;;1852.49;1782.97;1769.66;1835.22;
2001-04-03;2912.12;;;1759.01;1673.0;1660.92;1758.18;
2001-04-04;2858.52;;;1698.21;1638.8;1619.58;1668.37;
2001-04-05;3101.99;;;1785.73;1785.0;1706.1;1709.91;
2001-04-06;2997.48;;;1756.11;1720.36;1700.2;1756.11;
2001-04-09;3031.91;;;1757.38;1745.71;1710.76;1739.66;
2001-04-10;3215.6;;;1868.1;1852.03;1771.68;1771.68;
2001-04-11;3293.89;;;1948.08;1898.95;1884.95;1929.93;
2001-04-12;3398.15;;;1961.57;1961.43;1868.76;1881.19;
2001-04-13;3398.19;;;;1961.43;;;
2001-04-16;3310.95;;;1946.92;1909.57;1891.88;1934.7;
2001-04-17;3329.56;;;1941.57;1923.22;1869.34;1872.35;
2001-04-18;3610.24;;;2129.31;2079.44;1995.91;2005.06;
2001-04-19;3778.18;;;2182.14;2182.14;2082.24;2100.88;
2001-04-20;3733.77;;;2202.86;2163.41;2135.32;2171.9;
2001-04-23;3565.72;;;2118.77;2059.32;2046.84;2118.36;
2001-04-24;3498.26;;;2095.89;2016.61;2012.37;2055.32;
2001-04-25;3568.62;;;2066.97;2059.8;2000.83;2013.42;
2001-04-26;3539.85;;;2095.83;2034.88;2032.38;2086.04;
2001-04-27;3619.04;;;2082.65;2075.68;2046.71;2070.24;
2001-04-30;3690.4;;;2159.08;2116.24;2097.58;2113.11;
2001-05-01;3785.57;;;2168.42;2168.24;2088.61;2116.24;
2001-05-02;3885.22;;;2232.66;2220.6;2175.13;2205.25;
2001-05-03;3761.26;;;2183.07;2146.2;2129.07;2183.07;
2001-05-04;3831.83;;;2191.93;2191.53;2089.23;2102.61;
2001-05-07;3803.36;;;2215.37;2173.57;2166.51;2194.04;
2001-05-08;3852.67;;;2210.45;2198.77;2165.37;2209.01;
2001-05-09;3764.93;;;2189.03;2156.63;2141.43;2162.3;
2001-05-10;3732.17;;;2197.03;2128.86;2128.69;2195.52;
2001-05-11;3696.79;;;2140.37;2107.43;2097.36;2130.74;
2001-05-14;3653.3;;;2105.38;2081.92;2052.41;2105.36;
2001-05-15;3657.32;;;2125.32;2085.58;2077.5;2086.98;
2001-05-16;3786.65;;;2171.22;2166.44;2057.99;2067.6;
2001-05-17;3838.06;;;2216.36;2193.68;2167.72;2170.01;
2001-05-18;3862.79;;;2205.65;2198.88;2172.48;2182.56;
2001-05-21;4048.16;;;2305.73;2305.59;2198.14;2201.45;
2001-05-22;4051.25;;;2328.05;2313.85;2291.91;2319.18;
2001-05-23;3941.87;;;2299.75;2243.48;2243.46;2299.75;
2001-05-24;3991.51;;;2282.19;2282.02;2226.26;2250.04;
2001-05-25;3935.37;;;2282.43;2251.03;2242.86;2281.18;
2001-05-28;3935.41;;;;2251.03;;;
2001-05-29;3811.99;;;2239.92;2175.54;2170.58;2239.92;
2001-05-30;3655.69;;;2137.67;2084.5;2077.98;2136.95;
2001-05-31;3693.78;;;2140.07;2110.49;2092.48;2092.53;
2001-06-01;3754.32;;;2157.8;2149.44;2101.26;2131.12;
2001-06-04;3756.98;;;2174.16;2155.93;2136.63;2164.7;
2001-06-05;3889.23;;;2244.23;2233.66;2167.24;2167.31;
2001-06-06;3874.07;;;2249.72;2217.73;2204.88;2239.86;
2001-06-07;3951.94;;;2264.58;2264.0;2205.85;2208.03;
2001-06-08;3861.37;;;2263.75;2215.1;2202.27;2263.75;
2001-06-11;3780.68;;;2205.41;2170.78;2150.75;2205.41;
2001-06-12;3778.48;;;2184.2;2169.95;2105.26;2133.56;
2001-06-13;3704.53;;;2187.16;2121.66;2121.38;2175.62;
2001-06-14;3583.66;;;2101.05;2044.07;2043.36;2100.74;
2001-06-15;3554.83;;;2048.32;2028.43;1992.39;2017.8;
2001-06-18;3484.68;;;2046.63;1988.63;1987.17;2035.34;
2001-06-19;3484.66;;;2057.19;1992.66;1978.25;2046.04;
2001-06-20;3546.31;;;2032.67;2031.24;1973.7;1974.11;
2001-06-21;3587.15;;;2077.43;2058.76;2014.33;2026.3;
2001-06-22;3556.02;;;2074.83;2034.84;2028.07;2062.0;
2001-06-25;3580.82;;;2060.06;2050.87;2026.4;2054.34;
2001-06-26;3607.62;;;2068.15;2064.62;2017.34;2022.86;
2001-06-27;3619.51;;;2084.41;2074.74;2048.88;2068.29;
2001-06-28;3705.84;;;2157.32;2125.46;2096.88;2096.88;
2001-06-29;3759.13;;;2180.11;2161.24;2118.11;2129.89;
2001-07-02;3754.24;;;2181.05;2148.72;2140.65;2156.76;
2001-07-03;3737.28;;;2148.18;2140.8;2123.75;2137.1;
2001-07-04;3737.33;;;;2140.8;;;
2001-07-05;3620.0;;;2130.96;2080.11;2079.83;2122.89;
2001-07-06;3480.14;;;2060.73;2004.16;2001.82;2060.73;
2001-07-09;3514.47;;;2038.17;2026.71;2000.08;2010.97;
2001-07-10;3411.87;;;2045.12;1962.79;1960.15;2043.61;
2001-07-11;3423.07;;;1975.79;1972.04;1934.67;1954.72;
2001-07-12;3585.69;;;2080.13;2075.74;2031.84;2033.22;
2001-07-13;3594.04;;;2105.15;2084.79;2055.56;2068.22;
2001-07-16;3499.96;;;2091.68;2029.12;2025.41;2078.53;
2001-07-17;3556.93;;;2067.44;2067.32;2006.8;2017.47;
2001-07-18;3474.71;;;2056.06;2016.17;2003.95;2035.09;
2001-07-19;3527.34;;;2079.33;2046.59;2027.11;2042.32;
2001-07-20;3505.22;;;2035.52;2029.37;2009.56;2015.23;
2001-07-23;3433.44;;;2047.85;1988.56;1987.51;2043.84;
2001-07-24;3388.43;;;1994.03;1959.24;1939.28;1980.37;
2001-07-25;3438.01;;;1984.98;1984.32;1942.58;1962.68;
2001-07-26;3508.26;;;2025.88;2022.96;1963.21;1980.03;
2001-07-27;3518.2;;;2039.15;2029.07;2009.94;2020.58;
2001-07-30;3511.38;;;2039.01;2017.84;2009.94;2034.11;
2001-07-31;3531.75;;;2057.1;2027.13;2014.06;2023.97;
2001-08-01;3601.73;;;2078.36;2068.38;2045.13;2051.56;
2001-08-02;3648.4;;;2103.16;2087.38;2061.75;2092.52;
2001-08-03;3612.53;;;2079.15;2066.33;2047.62;2079.15;
2001-08-06;3552.98;;;2053.6;2034.26;2032.51;2047.86;
2001-08-07;3542.77;;;2043.48;2027.79;2013.75;2026.84;
2001-08-08;3440.78;;;2038.64;1966.36;1958.67;2015.75;
2001-08-09;3431.76;;;1971.61;1963.32;1941.24;1962.48;
2001-08-10;3422.35;;;1967.03;1956.47;1915.99;1957.34;
2001-08-13;3458.38;;;1986.33;1982.25;1951.46;1963.04;
2001-08-14;3436.43;;;1998.59;1964.53;1961.53;1990.83;
2001-08-15;3358.04;;;1975.18;1918.89;1918.74;1964.2;
2001-08-16;3360.61;;;1930.46;1930.32;1879.07;1899.9;
2001-08-17;3255.77;;;1903.73;1867.01;1862.76;1895.42;
2001-08-20;3275.16;;;1881.62;1881.35;1854.96;1866.29;
2001-08-21;3200.29;;;1893.39;1831.3;1831.28;1883.44;
2001-08-22;3248.83;;;1860.02;1860.01;1817.7;1851.75;
2001-08-23;3215.67;;;1883.48;1842.97;1842.51;1857.52;
2001-08-24;3344.32;;;1916.83;1916.8;1857.73;1863.32;
2001-08-27;3340.85;;;1933.94;1912.41;1897.63;1912.7;
2001-08-28;3257.91;;;1916.28;1864.98;1864.72;1912.67;
2001-08-29;3223.71;;;1879.76;1843.17;1833.65;1875.44;
2001-08-30;3126.47;;;1833.29;1791.68;1777.11;1817.19;
2001-08-31;3142.65;;;1817.72;1805.43;1782.1;1784.26;
2001-09-03;3144.18;;;;1805.43;;;
2001-09-04;3070.87;;;1836.19;1770.78;1770.76;1802.29;
2001-09-05;3042.74;;;1782.5;1759.01;1715.86;1771.75;
2001-09-06;2938.85;;;1753.83;1705.64;1702.92;1736.2;
2001-09-07;2905.79;;;1724.57;1687.7;1676.42;1694.02;
2001-09-10;2912.74;;;1702.12;1695.38;1669.94;1673.78;
2001-09-11;2913.03;;;;1695.38;;;
2001-09-12;2913.09;;;;1695.38;;;
2001-09-13;2913.15;;;;1695.38;;;
2001-09-14;2913.2;;;;1695.38;;;
2001-09-17;2695.92;;;1629.1;1579.55;1579.28;1613.83;
2001-09-18;2643.66;;;1605.06;1555.08;1548.85;1591.77;
2001-09-19;2606.39;;;1568.22;1527.8;1451.31;1560.52;
2001-09-20;2514.02;;;1513.24;1470.93;1467.1;1494.94;
2001-09-21;2443.42;;;1454.04;1423.19;1387.06;1395.79;
2001-09-24;2583.4;;;1507.51;1499.4;1459.47;1459.47;
2001-09-25;2577.61;;;1528.33;1501.64;1480.69;1505.52;
2001-09-26;2528.73;;;1516.12;1464.04;1458.34;1514.76;
2001-09-27;2528.42;;;1465.7;1460.71;1418.15;1456.8;
2001-09-28;2586.99;;;1499.58;1498.8;1466.78;1472.56;
2001-10-01;2568.6;;;1491.45;1480.46;1458.41;1491.45;
2001-10-02;2583.31;;;1504.24;1492.33;1473.13;1479.01;
2001-10-03;2727.56;;;1595.48;1580.81;1473.22;1479.27;
2001-10-04;2771.63;;;1641.56;1597.31;1581.08;1602.6;
2001-10-05;2788.63;;;1608.76;1605.3;1548.81;1586.4;
2001-10-08;2781.27;;;1621.11;1605.95;1574.65;1582.93;
2001-10-09;2723.8;;;1607.2;1570.19;1565.97;1604.11;
2001-10-10;2822.67;;;1626.99;1626.26;1558.81;1563.96;
2001-10-11;2946.59;;;1701.48;1701.47;1649.55;1649.55;
2001-10-12;2946.34;;;1707.43;1703.4;1651.24;1690.21;
2001-10-15;2932.04;;;1698.24;1696.31;1663.78;1684.04;
2001-10-16;2969.92;;;1722.85;1722.07;1690.54;1704.75;
2001-10-17;2861.63;;;1754.01;1646.34;1646.34;1752.94;
2001-10-18;2863.52;;;1668.0;1652.72;1634.72;1648.69;
2001-10-19;2893.78;;;1675.2;1671.31;1628.24;1644.49;
2001-10-22;2946.79;;;1708.09;1708.08;1660.22;1666.08;
2001-10-23;2951.68;;;1739.47;1704.44;1695.22;1720.54;
2001-10-24;3001.09;;;1736.17;1731.54;1697.69;1707.52;
2001-10-25;3071.78;;;1775.51;1775.47;1683.61;1708.49;
2001-10-26;3054.81;;;1792.87;1768.96;1763.0;1763.78;
2001-10-29;2937.57;;;1767.97;1699.52;1699.4;1763.42;
2001-10-30;2883.62;;;1686.68;1667.41;1646.3;1682.3;
2001-10-31;2925.77;;;1721.69;1690.2;1677.71;1690.12;
2001-11-01;3028.03;;;1746.65;1746.3;1683.99;1705.52;
2001-11-02;3033.68;;;1759.65;1745.73;1726.61;1741.37;
2001-11-05;3111.09;;;1801.55;1793.65;1768.29;1768.29;
2001-11-06;3185.28;;;1835.49;1835.08;1777.91;1786.92;
2001-11-07;3183.03;;;1868.31;1837.53;1820.28;1821.04;
2001-11-08;3175.85;;;1888.39;1827.77;1816.56;1855.68;
2001-11-09;3173.93;;;1838.38;1828.48;1809.29;1824.73;
2001-11-12;3192.1;;;1848.0;1840.13;1782.48;1826.25;
2001-11-13;3277.52;;;1893.92;1892.11;1867.27;1871.47;
2001-11-14;3304.7;;;1922.45;1903.19;1875.27;1910.45;
2001-11-15;3309.38;;;1922.12;1900.57;1882.84;1891.36;
2001-11-16;3309.04;;;1908.21;1898.58;1882.53;1903.48;
2001-11-19;3365.03;;;1934.7;1934.42;1905.36;1912.48;
2001-11-20;3267.17;;;1930.21;1880.51;1877.79;1926.01;
2001-11-21;3251.74;;;1884.49;1875.05;1853.67;1873.6;
2001-11-22;3251.8;;;;1875.05;;;
2001-11-23;3296.81;;;1905.58;1903.2;1873.64;1878.91;
2001-11-26;3368.93;;;1941.31;1941.23;1906.89;1914.53;
2001-11-27;3356.89;;;1965.09;1935.97;1902.89;1931.59;
2001-11-28;3270.04;;;1941.79;1887.97;1887.97;1921.6;
2001-11-29;3337.82;;;1933.46;1933.26;1889.29;1898.63;
2001-11-30;3344.88;;;1941.94;1930.58;1916.73;1929.29;
2001-12-03;3305.39;;;1925.35;1904.9;1898.98;1915.13;
2001-12-04;3409.24;;;1963.22;1963.1;1913.92;1917.66;
2001-12-05;3560.19;;;2056.81;2046.84;1980.3;1980.3;
2001-12-06;3566.12;;;2065.69;2054.27;2037.64;2045.22;
2001-12-07;3509.44;;;2046.99;2021.26;2002.34;2043.68;
2001-12-10;3463.18;;;2036.54;1992.12;1989.68;2007.67;
2001-12-11;3482.31;;;2032.63;2001.93;1995.09;2009.93;
2001-12-12;3491.04;;;2022.76;2011.38;1975.65;2007.48;
2001-12-13;3365.02;;;1985.79;1946.51;1945.29;1979.84;
2001-12-14;3383.26;;;1965.74;1953.17;1934.6;1945.18;
2001-12-17;3443.78;;;1993.92;1987.45;1950.9;1950.94;
2001-12-18;3467.84;;;2010.91;2004.76;1989.81;1998.36;
2001-12-19;3427.79;;;2007.76;1982.89;1971.07;1981.65;
2001-12-20;3317.81;;;1972.32;1918.54;1918.5;1969.0;
2001-12-21;3357.07;;;1954.47;1945.83;1931.87;1941.55;
2001-12-24;3355.72;;;1953.9;1944.48;1942.07;1946.84;
2001-12-25;3355.78;;;;1944.48;;;
2001-12-26;3383.39;;;1983.84;1960.7;1948.77;1948.77;
2001-12-27;3411.51;;;1982.73;1976.42;1962.12;1967.32;
2001-12-28;3433.27;;;2002.72;1987.26;1982.37;1985.71;
2001-12-31;3375.22;;;1989.17;1950.4;1950.4;1984.31;
2002-01-01;3375.28;;;;1950.4;;;
2002-01-02;3426.97;;;1979.26;1979.25;1936.56;1965.18;
2002-01-03;3546.18;;;2044.56;2044.27;1987.06;1987.06;
2002-01-04;3575.51;;;2077.89;2059.38;2033.56;2061.83;
2002-01-07;3538.43;;;2081.09;2037.1;2036.86;2075.24;
2002-01-08;3559.45;;;2060.23;2055.74;2027.34;2039.42;
2002-01-09;3541.92;;;2098.88;2044.89;2034.09;2074.32;
2002-01-10;3541.31;;;2055.89;2047.24;2026.05;2045.13;
2002-01-11;3498.67;;;2058.77;2022.46;2018.68;2049.5;
2002-01-14;3443.11;;;2018.42;1990.74;1979.94;2012.59;
2002-01-15;3462.08;;;2011.25;2000.91;1977.28;1994.88;
2002-01-16;3359.12;;;1981.81;1944.44;1944.32;1976.42;
2002-01-17;3431.61;;;1985.83;1985.82;1954.06;1968.7;
2002-01-18;3339.06;;;1964.74;1930.34;1922.7;1943.56;
2002-01-21;3339.12;;;;1930.34;;;
2002-01-22;3258.19;;;1947.41;1882.53;1882.14;1946.87;
2002-01-23;3321.09;;;1925.15;1922.38;1879.24;1889.53;
2002-01-24;3357.7;;;1959.93;1942.58;1936.34;1937.67;
2002-01-25;3345.88;;;1951.79;1937.7;1923.06;1929.15;
2002-01-28;3357.44;;;1958.96;1943.91;1925.43;1951.12;
2002-01-29;3269.74;;;1959.05;1892.99;1883.49;1947.09;
2002-01-30;3308.79;;;1913.66;1913.44;1851.49;1897.73;
2002-01-31;3345.66;;;1935.17;1934.03;1906.9;1924.56;
2002-02-01;3305.85;;;1942.15;1911.24;1901.21;1928.83;
2002-02-04;3215.87;;;1907.58;1855.53;1849.13;1907.58;
2002-02-05;3191.6;;;1867.94;1838.52;1828.67;1844.62;
2002-02-06;3154.81;;;1853.13;1812.71;1805.01;1853.13;
2002-02-07;3103.92;;;1824.07;1782.11;1781.73;1809.43;
2002-02-08;3166.72;;;1818.88;1818.88;1772.15;1794.05;
2002-02-11;3215.91;;;1846.93;1846.66;1815.38;1816.94;
2002-02-12;3193.9;;;1852.22;1834.21;1817.13;1829.53;
2002-02-13;3233.62;;;1862.42;1859.16;1844.12;1844.79;
2002-02-14;3210.33;;;1877.74;1843.37;1840.78;1863.47;
2002-02-15;3148.41;;;1847.07;1805.2;1801.67;1844.89;
2002-02-18;3148.47;;;;1805.2;;;
2002-02-19;3049.96;;;1791.01;1750.61;1745.05;1790.94;
2002-02-20;3090.22;;;1777.18;1775.57;1729.2;1762.43;
2002-02-21;2994.4;;;1769.37;1716.24;1716.24;1763.82;
2002-02-22;3007.73;;;1736.48;1724.54;1696.55;1718.7;
2002-02-25;3086.52;;;1776.61;1769.88;1730.92;1731.43;
2002-02-26;3081.07;;;1788.75;1766.86;1750.36;1777.54;
2002-02-27;3058.9;;;1793.73;1751.88;1741.48;1783.29;
2002-02-28;3022.24;;;1773.2;1731.49;1728.65;1759.33;
2002-03-01;3149.99;;;1802.89;1802.74;1742.08;1745.49;
2002-03-04;3256.31;;;1859.72;1859.32;1789.72;1799.68;
2002-03-05;3261.38;;;1886.15;1866.29;1849.75;1854.71;
2002-03-06;3299.64;;;1891.83;1890.4;1841.31;1859.28;
2002-03-07;3297.71;;;1910.7;1881.63;1865.06;1903.24;
2002-03-08;3376.66;;;1935.09;1929.67;1908.09;1908.09;
2002-03-11;3374.77;;;1946.23;1929.49;1905.93;1919.73;
2002-03-12;3313.98;;;1899.01;1897.12;1879.42;1888.68;
2002-03-13;3252.17;;;1886.27;1862.03;1858.45;1879.97;
2002-03-14;3241.99;;;1873.01;1854.14;1851.38;1863.1;
2002-03-15;3271.45;;;1871.39;1868.3;1845.93;1854.34;
2002-03-18;3289.14;;;1893.26;1877.06;1861.11;1882.73;
2002-03-19;3294.58;;;1891.51;1880.87;1873.17;1881.13;
2002-03-20;3214.64;;;1861.79;1832.87;1832.87;1860.28;
2002-03-21;3273.23;;;1870.16;1868.83;1825.99;1835.21;
2002-03-22;3243.38;;;1873.32;1851.39;1848.15;1865.18;
2002-03-25;3178.74;;;1863.05;1812.49;1812.42;1855.65;
2002-03-26;3199.72;;;1843.96;1824.17;1807.47;1808.87;
2002-03-27;3207.15;;;1832.01;1826.75;1811.64;1817.22;
2002-03-28;3237.63;;;1852.85;1845.35;1833.33;1836.25;
2002-03-29;3237.69;;;;1845.35;;;
2002-04-01;3263.47;;;1865.37;1862.62;1817.25;1834.59;
2002-04-02;3169.72;;;1839.37;1804.4;1804.4;1836.03;
2002-04-03;3138.01;;;1813.36;1784.35;1770.61;1809.59;
2002-04-04;3148.18;;;1800.83;1789.75;1770.16;1776.53;
2002-04-05;3115.27;;;1803.21;1770.03;1769.95;1796.92;
2002-04-08;3136.13;;;1786.4;1785.87;1733.84;1741.1;
2002-04-09;3062.97;;;1795.62;1742.57;1742.4;1789.14;
2002-04-10;3109.67;;;1772.0;1767.07;1733.69;1751.57;
2002-04-11;3034.62;;;1762.28;1725.24;1724.15;1757.01;
2002-04-12;3084.06;;;1756.33;1756.19;1728.52;1738.96;
2002-04-15;3077.59;;;1769.04;1753.78;1740.61;1761.95;
2002-04-16;3186.63;;;1816.91;1816.79;1779.29;1779.29;
2002-04-17;3183.92;;;1832.01;1810.67;1804.65;1829.58;
2002-04-18;3165.57;;;1818.79;1802.43;1778.1;1806.28;
2002-04-19;3155.39;;;1816.62;1796.83;1795.27;1816.35;
2002-04-22;3090.2;;;1779.18;1758.68;1747.65;1779.18;
2002-04-23;3042.86;;;1762.94;1730.29;1723.93;1757.92;
2002-04-24;3010.73;;;1746.52;1713.34;1711.11;1739.13;
2002-04-25;3014.78;;;1724.01;1713.7;1697.27;1705.8;
2002-04-26;2936.24;;;1728.52;1663.89;1663.78;1722.83;
2002-04-29;2928.46;;;1678.56;1656.93;1640.97;1668.52;
2002-04-30;2975.13;;;1697.03;1688.23;1652.93;1655.02;
2002-05-01;2963.7;;;1687.56;1677.53;1643.24;1683.76;
2002-05-02;2907.66;;;1695.07;1644.82;1640.8;1673.72;
2002-05-03;2857.74;;;1643.87;1613.03;1605.97;1643.17;
2002-05-06;2800.8;;;1622.83;1578.48;1577.93;1611.05;
2002-05-07;2793.16;;;1594.57;1573.82;1560.29;1589.58;
2002-05-08;3001.32;;;1696.35;1696.29;1625.73;1625.73;
2002-05-09;2926.17;;;1692.58;1650.49;1650.46;1684.44;
2002-05-10;2845.4;;;1657.45;1600.85;1599.64;1657.18;
2002-05-13;2935.34;;;1653.1;1652.54;1602.6;1611.26;
2002-05-14;3040.57;;;1722.66;1719.05;1691.42;1694.15;
2002-05-15;3059.77;;;1759.33;1725.56;1694.34;1705.45;
2002-05-16;3073.21;;;1734.71;1730.44;1713.81;1723.69;
2002-05-17;3095.97;;;1754.22;1741.39;1723.06;1745.17;
2002-05-20;3028.43;;;1726.89;1701.59;1696.11;1726.78;
2002-05-21;2968.29;;;1717.93;1664.18;1660.22;1708.57;
2002-05-22;2983.42;;;1676.64;1673.45;1643.96;1654.34;
2002-05-23;3017.4;;;1697.77;1697.63;1651.89;1678.42;
2002-05-24;2958.47;;;1681.1;1661.49;1658.78;1680.66;
2002-05-27;2958.52;;;;1661.49;;;
2002-05-28;2943.71;;;1671.35;1652.17;1632.75;1670.35;
2002-05-29;2896.36;;;1644.29;1624.39;1624.31;1639.27;
2002-05-30;2903.48;;;1637.65;1631.92;1607.3;1613.42;
2002-05-31;2878.1;;;1651.47;1615.73;1615.62;1641.1;
2002-06-03;2796.56;;;1621.5;1562.56;1561.17;1613.5;
2002-06-04;2816.96;;;1587.79;1578.12;1548.31;1559.25;
2002-06-05;2844.8;;;1595.42;1595.26;1563.55;1580.06;
2002-06-06;2775.52;;;1584.06;1554.88;1550.72;1583.65;
2002-06-07;2743.39;;;1549.17;1535.48;1495.81;1500.15;
2002-06-10;2734.03;;;1551.8;1530.69;1526.96;1536.98;
2002-06-11;2681.99;;;1547.5;1497.18;1496.66;1542.16;
2002-06-12;2709.52;;;1519.16;1519.12;1474.56;1491.36;
2002-06-13;2669.83;;;1526.41;1496.86;1495.64;1512.23;
2002-06-14;2676.14;;;1507.01;1504.74;1445.44;1471.97;
2002-06-17;2751.8;;;1555.07;1553.29;1519.26;1519.65;
2002-06-18;2739.03;;;1567.99;1542.96;1542.77;1544.19;
2002-06-19;2655.4;;;1538.36;1496.83;1496.08;1531.05;
2002-06-20;2598.63;;;1503.01;1464.75;1461.59;1494.8;
2002-06-21;2557.15;;;1480.05;1440.96;1435.85;1456.61;
2002-06-24;2590.02;;;1476.56;1460.34;1414.69;1429.56;
2002-06-25;2529.71;;;1475.58;1423.99;1419.25;1472.19;
2002-06-26;2538.2;;;1436.57;1429.33;1375.53;1379.87;
2002-06-27;2593.37;;;1459.41;1459.2;1412.96;1446.37;
2002-06-28;2607.05;;;1486.25;1463.21;1454.71;1454.98;
2002-07-01;2512.14;;;1459.84;1403.8;1402.51;1457.04;
2002-07-02;2436.45;;;1396.25;1357.82;1356.03;1395.37;
2002-07-03;2475.97;;;1380.38;1380.17;1336.06;1348.61;
2002-07-04;2476.04;;;;1380.17;;;
2002-07-05;2593.66;;;1448.66;1448.36;1401.03;1401.03;
2002-07-08;2525.23;;;1452.56;1405.61;1401.28;1439.85;
2002-07-09;2488.04;;;1415.31;1381.12;1379.57;1405.37;
2002-07-10;2426.8;;;1396.95;1346.01;1345.22;1396.67;
2002-07-11;2469.67;;;1375.58;1374.43;1323.59;1339.65;
2002-07-12;2465.46;;;1402.45;1373.5;1363.11;1391.3;
2002-07-15;2482.54;;;1382.7;1382.62;1315.3;1365.79;
2002-07-16;2464.61;;;1407.59;1375.26;1364.88;1371.91;
2002-07-17;2505.02;;;1426.28;1397.25;1370.21;1408.1;
2002-07-18;2450.72;;;1395.29;1356.95;1356.8;1390.41;
2002-07-19;2378.47;;;1350.21;1319.15;1309.94;1336.39;
2002-07-22;2310.14;;;1332.1;1282.65;1272.46;1309.84;
2002-07-23;2219.3;;;1295.59;1229.05;1228.88;1287.59;
2002-07-24;2318.94;;;1290.4;1290.23;1192.42;1203.88;
2002-07-25;2229.48;;;1289.72;1240.08;1220.93;1277.16;
2002-07-26;2255.01;;;1264.67;1262.12;1234.46;1250.72;
2002-07-29;2381.01;;;1335.25;1335.25;1286.54;1286.81;
2002-07-30;2397.32;;;1354.48;1344.19;1313.49;1322.99;
2002-07-31;2371.78;;;1335.79;1328.26;1307.01;1331.82;
2002-08-01;2286.68;;;1326.1;1280.0;1276.88;1322.47;
