S&PCOMP;DSRI;DY;IDV;MV;NE;NR;PE;PH;PI;PL;PO;RI;VO
1998-10-19;2271.143;1.64;;8551932.0;;;25.8;1065.21;1062.39;1054.23;1056.29;1439.0;
1998-10-20;2274.578;1.64;;8565193.0;;;25.8;1084.06;1063.93;1060.61;1062.42;1441.09;
1998-10-21;2287.518;1.52;;8613415.0;;;27.45;1073.61;1069.92;1058.08;1063.93;1449.3;
1998-10-22;2305.954;1.52;;8682269.0;;;27.45;1080.43;1078.48;1061.47;1069.92;1460.93;
1998-10-23;2289.389;1.52;;8619438.0;;;27.45;1078.48;1070.67;1067.43;1078.48;1450.36;
1998-10-26;2293.051;1.52;;8632731.0;;;27.45;1081.23;1072.32;1068.17;1070.67;1452.6;
1998-10-27;2278.258;1.52;;8581883.0;;;27.45;1087.08;1065.34;1063.06;1072.32;1443.14;
1998-10-28;2284.273;1.53;;8604014.0;;;27.41;1072.79;1068.09;1059.66;1065.25;1447.15;
1998-10-29;2322.563;1.53;;8747163.0;;;27.41;1086.11;1085.93;1065.95;1068.09;1471.51;
1998-10-30;2349.949;1.53;;8849805.0;;;27.41;1103.78;1098.67;1085.93;1085.93;1488.78;
1998-11-02;2377.745;1.53;;8954695.0;;;27.41;1114.44;1111.6;1098.67;1098.82;1506.31;
1998-11-03;2376.259;1.53;;8953843.0;;;27.41;1115.02;1110.84;1106.42;1111.47;1505.32;
1998-11-04;2393.144;1.47;;9016959.0;;;28.71;1127.18;1118.67;1110.59;1110.84;1516.15;
1998-11-05;2425.755;1.47;;9139376.0;;;28.71;1133.88;1133.85;1109.55;1118.32;1536.85;
1998-11-06;2441.211;1.47;;9197586.0;;;28.71;1141.3;1141.01;1131.18;1133.68;1546.7;
1998-11-09;2418.219;1.47;;9109669.0;;;28.71;1141.01;1130.2;1123.17;1141.01;1532.29;
1998-11-10;2414.205;1.47;;9094027.0;;;28.71;1135.37;1128.26;1122.8;1130.2;1529.92;
1998-11-11;2398.741;1.46;;9035228.0;;;28.76;1136.25;1120.97;1117.4;1128.26;1520.04;
1998-11-12;2391.856;1.46;;9008792.0;;;28.76;1126.57;1117.69;1115.55;1120.97;1515.75;
1998-11-13;2409.175;1.46;;9070109.0;;;28.76;1126.34;1125.72;1116.76;1117.69;1526.71;
1998-11-16;2431.034;1.46;;9151898.0;;;28.76;1138.72;1135.87;1125.72;1125.85;1540.51;
1998-11-17;2438.554;1.46;;9179698.0;;;28.76;1151.71;1139.32;1129.67;1135.87;1545.21;
1998-11-18;2449.732;1.42;;9225981.0;;;29.37;1144.52;1144.48;1133.07;1139.32;1552.4;
1998-11-19;2467.269;1.42;;9291397.0;;;29.37;1155.1;1152.61;1144.42;1144.48;1563.52;
1998-11-20;2490.823;1.42;;9379580.0;;;29.37;1163.55;1163.55;1152.61;1152.61;1578.37;
1998-11-23;2543.752;1.42;;9578382.0;;;29.37;1188.21;1188.21;1163.55;1163.55;1611.84;
1998-11-24;2532.715;1.42;;9539699.0;;;29.37;1191.3;1182.99;1181.81;1188.21;1604.87;
1998-11-25;2541.155;1.37;;9570971.0;;;31.15;1187.16;1186.87;1179.37;1183.42;1610.28;
1998-11-26;2541.289;1.37;;9570971.0;;;31.15;;1186.87;;;1610.28;
1998-11-27;2553.114;1.37;;9614974.0;;;31.15;1192.97;1192.33;1186.83;1186.87;1617.95;
1998-11-30;2491.791;1.37;;9383556.0;;;31.15;1192.72;1163.63;1163.63;1192.72;1579.02;
1998-12-01;2516.87;1.37;;9477500.0;;;31.15;1175.89;1175.28;1150.31;1163.63;1594.87;
1998-12-02;2508.375;1.39;;9444985.0;;;30.74;1175.28;1171.25;1157.76;1175.28;1589.77;
1998-12-03;2463.296;1.39;;9274805.0;;;30.74;1176.99;1150.14;1149.61;1171.25;1561.16;
1998-12-04;2520.401;1.39;;9489546.0;;;30.74;1176.74;1176.74;1150.14;1150.14;1597.27;
1998-12-07;2544.012;1.39;;9577973.0;;;30.74;1188.96;1187.7;1176.71;1176.71;1612.18;
1998-12-08;2530.61;1.39;;9528736.0;;;30.74;1193.53;1181.38;1172.78;1187.68;1603.69;
1998-12-09;2535.263;1.37;;9545753.0;;;31.06;1185.22;1183.49;1175.89;1181.38;1606.68;
1998-12-10;2495.828;1.37;;9396422.0;;;31.06;1183.77;1165.02;1163.75;1183.53;1581.65;
1998-12-11;2499.045;1.37;;9408854.0;;;31.06;1167.89;1166.46;1153.19;1165.02;1583.92;
1998-12-14;2445.056;1.37;;9205119.0;;;31.06;1166.46;1141.2;1136.89;1166.46;1549.63;
1998-12-15;2491.53;1.37;;9379642.0;;;31.06;1162.83;1162.83;1141.2;1141.2;1579.02;
1998-12-16;2489.758;1.41;;9372441.0;;;30.51;1166.29;1161.94;1154.69;1162.83;1577.87;
1998-12-17;2528.551;1.41;;9517971.0;;;30.51;1180.03;1179.98;1161.94;1161.94;1602.47;
1998-12-18;2545.938;1.41;;9582906.0;;;30.51;1188.89;1188.03;1178.27;1180.25;1613.41;
1998-12-21;2577.816;1.41;;9709192.0;;;30.51;1210.88;1202.84;1188.03;1188.68;1633.56;
1998-12-22;2579.52;1.41;;9725504.0;;;30.51;1209.22;1203.57;1192.72;1202.86;1634.58;
1998-12-23;2633.172;1.34;;9927280.0;;;32.25;1229.89;1228.54;1203.57;1203.57;1668.5;
1998-12-24;2628.442;1.34;;9908952.0;;;32.25;1229.72;1226.27;1224.85;1228.53;1665.45;
1998-12-25;2628.577;1.34;;9908952.0;;;32.25;;1226.27;;;1665.45;
1998-12-28;2627.041;1.34;;9902634.0;;;32.25;1231.58;1225.49;1221.17;1227.04;1664.39;
1998-12-29;2662.162;1.34;;10034490.0;;;32.25;1241.86;1241.81;1220.78;1225.7;1687.03;
1998-12-30;2641.117;1.33;;9954681.0;;;32.34;1244.93;1231.93;1231.2;1241.81;1673.66;
1998-12-31;2635.463;1.33;;9942387.0;;1670.02;32.34;1237.18;1229.23;1224.96;1231.93;1670.01;
1999-01-01;2635.598;1.33;;9942387.0;;1670.02;32.34;;1229.23;;;1670.01;
1999-01-04;2633.309;1.33;;9990854.0;;1668.52;32.34;1248.81;1228.1;1219.1;1229.23;1668.52;
1999-01-05;2669.211;1.33;;10126520.0;;1691.23;32.34;1246.11;1244.78;1228.1;1228.1;1691.25;
1999-01-06;2728.442;1.27;;10351940.0;;1728.94;33.4;1272.5;1272.34;1244.78;1244.78;1729.08;
1999-01-07;2722.978;1.27;;10330680.0;;1725.47;33.4;1272.34;1269.73;1257.68;1272.34;1725.64;
1999-01-08;2734.606;1.27;;10374280.0;;1732.75;33.4;1278.24;1275.09;1261.82;1269.73;1732.92;
1999-01-11;2710.697;1.27;;10283100.0;;1717.52;33.4;1276.22;1263.88;1253.34;1275.09;1717.69;
1999-01-12;2658.559;1.27;;10085030.0;;1684.4;33.4;1264.45;1239.51;1238.29;1263.94;1684.57;
1999-01-13;2647.733;1.31;;10052100.0;;1677.53;32.41;1247.75;1234.4;1205.46;1233.82;1677.73;
1999-01-14;2600.224;1.31;;9866525.0;;1647.36;32.41;1236.81;1212.19;1209.54;1234.56;1647.57;
1999-01-15;2667.005;1.31;;10119430.0;;1689.6;32.41;1243.26;1243.26;1212.19;1212.61;1689.82;
1999-01-18;2667.139;1.31;;10119430.0;;1689.6;32.41;;1243.26;;;1689.82;
1999-01-19;2686.025;1.31;;10190570.0;;1701.49;32.41;1253.27;1252.0;1234.91;1243.26;1701.71;
1999-01-20;2696.07;1.29;;10228710.0;;1707.84;32.99;1274.07;1256.62;1251.54;1256.88;1708.09;
1999-01-21;2650.159;1.29;;10054030.0;;1678.68;32.99;1256.94;1235.16;1232.19;1256.56;1678.93;
1999-01-22;2628.898;1.29;;9972892.0;;1665.14;32.99;1236.41;1225.19;1217.97;1232.44;1665.39;
1999-01-25;2647.89;1.29;;10044450.0;;1677.09;32.99;1233.98;1233.98;1219.4;1227.93;1677.34;
1999-01-26;2687.356;1.29;;10193610.0;;1702.0;32.99;1253.25;1252.31;1233.98;1236.12;1702.26;
1999-01-27;2667.876;1.31;;10119030.0;;1689.75;32.64;1262.61;1243.17;1242.82;1252.82;1690.08;
1999-01-28;2715.655;1.31;;10302270.0;;1720.05;32.64;1266.4;1265.37;1243.17;1243.46;1720.44;
1999-01-29;2746.418;1.31;;10427330.0;;1739.45;32.64;1280.37;1279.64;1255.18;1266.16;1739.84;
1999-02-01;2732.369;1.31;;10373220.0;;1730.42;32.64;1283.75;1273.0;1271.31;1281.02;1730.81;
1999-02-02;2708.81;1.31;;10283470.0;;1715.5;32.64;1273.49;1261.99;1247.56;1273.34;1715.91;
1999-02-03;2730.582;1.29;;10365580.0;;1729.36;33.4;1276.04;1272.07;1255.27;1260.64;1729.84;
1999-02-04;2680.099;1.29;;10179010.0;;1697.4;33.4;1272.23;1248.49;1248.36;1271.8;1697.91;
1999-02-05;2660.717;1.29;;10104900.0;;1685.07;33.4;1251.86;1239.4;1232.28;1248.49;1685.58;
1999-02-08;2670.23;1.29;;10141290.0;;1691.2;33.4;1246.93;1243.77;1231.98;1239.4;1691.8;
1999-02-09;2611.042;1.29;;9915997.0;;1653.64;33.4;1243.97;1216.14;1215.63;1243.59;1654.24;
1999-02-10;2627.086;1.34;;9976419.0;;1663.95;32.12;1226.78;1223.55;1211.89;1215.48;1664.64;
1999-02-11;2692.69;1.34;;10225210.0;;1705.5;32.12;1254.05;1254.04;1223.19;1225.59;1706.25;
1999-02-12;2641.486;1.34;;10030240.0;;1673.02;32.12;1254.04;1230.13;1225.53;1254.04;1673.77;
1999-02-15;2641.622;1.34;;10030240.0;;1673.02;32.12;;1230.13;;;1673.77;
1999-02-16;2666.97;1.34;;10125980.0;;1688.99;32.12;1252.17;1241.87;1230.13;1232.93;1689.75;
1999-02-17;2628.795;1.36;;9980535.0;;1664.87;32.14;1249.31;1224.03;1220.92;1239.46;1665.68;
1999-02-18;2657.39;1.36;;10088550.0;;1682.98;32.14;1239.13;1237.28;1220.7;1224.13;1683.84;
1999-02-19;2661.697;1.36;;10104320.0;;1685.62;32.14;1247.91;1239.22;1232.03;1237.28;1686.48;
1999-02-22;2732.547;1.36;;10372790.0;;1730.43;32.14;1272.22;1272.14;1239.22;1239.72;1731.32;
1999-02-23;2730.628;1.36;;10364930.0;;1729.14;32.14;1280.38;1271.18;1263.36;1273.79;1730.05;
1999-02-24;2692.592;1.31;;10220020.0;;1705.09;32.91;1283.84;1253.41;1251.94;1272.0;1706.03;
1999-02-25;2674.703;1.31;;10151680.0;;1693.83;32.91;1253.41;1245.02;1225.01;1252.71;1694.83;
1999-02-26;2660.464;1.31;;10097120.0;;1684.76;32.91;1246.73;1238.33;1226.24;1243.45;1685.77;
1999-03-01;2655.936;1.31;;10086010.0;;1681.84;32.91;1238.7;1236.16;1221.88;1238.33;1682.86;
1999-03-02;2633.165;1.31;;9999037.0;;1667.35;32.91;1248.31;1225.5;1221.87;1236.33;1668.37;
1999-03-03;2638.028;1.34;;10017020.0;;1670.61;32.56;1231.63;1227.7;1216.03;1226.64;1671.74;
1999-03-04;2678.863;1.34;;10171580.0;;1696.54;32.56;1247.74;1246.64;1227.7;1227.7;1697.76;
1999-03-05;2740.956;1.34;;10406760.0;;1735.8;32.56;1275.73;1275.47;1246.64;1246.79;1737.05;
1999-03-08;2756.7;1.34;;10466690.0;;1745.75;32.56;1282.74;1282.73;1271.58;1277.26;1747.04;
1999-03-09;2750.63;1.34;;10443100.0;;1741.82;32.56;1293.74;1279.84;1275.11;1282.73;1743.11;
1999-03-10;2765.811;1.28;;10506460.0;;1751.42;34.13;1287.02;1286.84;1275.16;1279.84;1752.75;
1999-03-11;2789.247;1.28;;10594940.0;;1766.46;34.13;1305.43;1297.68;1286.84;1286.9;1767.93;
1999-03-12;2782.742;1.28;;10569760.0;;1762.27;34.13;1304.42;1294.59;1289.17;1297.83;1763.74;
1999-03-15;2810.114;1.28;;10673150.0;;1779.53;34.13;1307.47;1307.26;1291.03;1295.21;1781.02;
1999-03-16;2808.361;1.28;;10666010.0;;1778.34;34.13;1311.11;1306.38;1302.29;1307.14;1779.83;
1999-03-17;2790.096;1.28;;10597300.0;;1766.76;34.42;1306.55;1297.82;1292.63;1306.46;1768.27;
1999-03-18;2830.502;1.28;;10760540.0;;1792.3;34.42;1317.62;1316.55;1294.75;1297.95;1793.85;
1999-03-19;2793.531;1.28;;10619440.0;;1768.8;34.42;1323.82;1299.29;1298.92;1318.22;1770.34;
1999-03-22;2788.766;1.28;;10592970.0;;1765.72;34.42;1303.84;1297.01;1294.26;1299.88;1767.26;
1999-03-23;2713.924;1.28;;10308190.0;;1718.25;34.42;1297.01;1262.14;1257.46;1296.24;1719.76;
1999-03-24;2727.93;1.3;;10360890.0;;1727.05;33.64;1269.02;1268.59;1256.43;1262.62;1728.57;
1999-03-25;2774.086;1.3;;10542090.0;;1756.2;33.64;1290.01;1289.99;1268.59;1270.18;1757.75;
1999-03-26;2758.762;1.3;;10483340.0;;1746.41;33.64;1289.99;1282.8;1277.25;1289.23;1747.95;
1999-03-29;2817.764;1.3;;10707030.0;;1783.85;33.64;1311.76;1310.17;1282.8;1284.37;1785.5;
1999-03-30;2797.645;1.3;;10630090.0;;1771.11;33.64;1310.17;1300.75;1295.47;1310.17;1772.79;
1999-03-31;2766.853;1.29;;10513200.0;;1751.55;34.11;1313.6;1286.37;1285.87;1301.21;1753.21;
1999-04-01;2782.801;1.29;;10573250.0;;1761.61;34.11;1294.54;1293.72;1282.56;1286.44;1763.31;
1999-04-02;2782.938;1.29;;10580630.0;;1761.61;34.11;;1293.72;;;1763.31;
1999-04-05;2842.02;1.29;;10804740.0;;1798.93;34.11;1321.21;1321.12;1293.72;1295.86;1800.67;
1999-04-06;2835.212;1.29;;10778330.0;;1794.58;34.11;1326.76;1317.89;1311.07;1321.41;1796.34;
1999-04-07;2854.721;1.34;;10851890.0;;1807.09;35.19;1329.58;1326.89;1312.59;1320.27;1808.97;
1999-04-08;2891.638;1.34;;10991710.0;;1830.42;35.19;1344.08;1343.98;1321.6;1326.95;1832.34;
1999-04-09;2901.189;1.34;;11027440.0;;1836.37;35.19;1351.22;1348.35;1335.24;1343.98;1838.3;
1999-04-12;2923.481;1.34;;11114290.0;;1850.4;35.19;1358.69;1358.64;1333.48;1342.23;1852.35;
1999-04-13;2904.652;1.34;;11042130.0;;1838.44;35.19;1362.1;1349.82;1344.22;1359.53;1840.4;
1999-04-14;2858.781;1.24;;10867240.0;;1809.35;35.23;1357.24;1328.44;1326.41;1350.71;1811.29;
1999-04-15;2846.908;1.24;;10821570.0;;1801.75;35.23;1332.41;1322.86;1308.38;1330.44;1803.68;
1999-04-16;2838.737;1.24;;10789980.0;;1796.49;35.23;1325.03;1319.0;1311.4;1322.36;1798.42;
1999-04-19;2775.336;1.24;;10548510.0;;1756.3;35.23;1340.1;1289.48;1284.48;1319.64;1758.19;
1999-04-20;2811.392;1.24;;10685070.0;;1779.03;35.23;1306.3;1306.17;1284.21;1290.63;1780.94;
1999-04-21;2875.993;1.24;;10930050.0;;1819.89;35.43;1336.12;1336.12;1301.84;1306.17;1821.88;
1999-04-22;2924.994;1.24;;11115770.0;;1850.83;35.43;1358.84;1358.82;1336.12;1337.97;1852.86;
1999-04-23;2920.893;1.24;;11099640.0;;1848.15;35.43;1363.65;1356.85;1348.45;1358.83;1850.18;
1999-04-26;2927.899;1.24;;11125670.0;;1852.49;35.43;1363.56;1360.04;1353.72;1356.85;1854.53;
1999-04-27;2933.981;1.24;;11148280.0;;1856.25;35.43;1371.56;1362.8;1356.55;1360.98;1858.29;
1999-04-28;2908.521;1.23;;11051000.0;;1840.16;35.82;1368.62;1350.91;1348.29;1363.86;1842.22;
1999-04-29;2891.261;1.23;;10983940.0;;1829.36;35.82;1356.75;1342.83;1336.81;1351.37;1831.52;
1999-04-30;2874.926;1.23;;10921500.0;;1818.95;35.82;1351.83;1335.18;1314.58;1342.85;1821.11;
1999-05-03;2916.943;1.23;;11085760.0;;1845.45;35.82;1354.63;1354.63;1329.01;1335.18;1847.63;
1999-05-04;2868.35;1.23;;10900560.0;;1814.63;35.82;1354.64;1332.0;1330.64;1354.41;1816.78;
1999-05-05;2901.455;1.23;;11026170.0;;1835.77;35.73;1347.32;1347.31;1317.44;1332.09;1838.08;
1999-05-06;2868.728;1.23;;10905090.0;;1815.07;35.73;1348.36;1332.05;1322.56;1347.48;1817.39;
1999-05-07;2896.755;1.23;;11011150.0;;1832.72;35.73;1345.99;1345.0;1332.05;1332.05;1835.06;
1999-05-10;2886.768;1.23;;10968210.0;;1826.67;35.73;1352.01;1340.3;1334.0;1346.19;1829.16;
1999-05-11;2919.881;1.23;;11093490.0;;1847.61;35.73;1360.0;1355.61;1340.3;1340.64;1850.16;
1999-05-12;2938.092;1.23;;11161310.0;;1859.3;35.73;1367.36;1364.0;1333.1;1357.63;1861.97;
1999-05-13;2945.899;1.23;;11190430.0;;1864.18;35.73;1375.98;1367.56;1364.0;1364.44;1866.87;
1999-05-14;2881.928;1.23;;10950850.0;;1823.66;35.73;1367.56;1337.8;1332.63;1365.82;1826.31;
1999-05-17;2885.706;1.23;;10965070.0;;1826.0;35.73;1339.95;1339.49;1321.19;1337.8;1828.67;
1999-05-18;2872.549;1.23;;10914590.0;;1817.67;35.73;1345.44;1333.32;1323.46;1339.49;1820.36;
1999-05-19;2896.192;1.24;;11003920.0;;1832.59;35.65;1344.23;1344.23;1327.05;1333.32;1835.33;
1999-05-20;2884.695;1.24;;10961200.0;;1825.3;35.65;1350.49;1338.83;1338.83;1344.87;1828.05;
1999-05-21;2866.431;1.24;;10891280.0;;1813.66;35.65;1340.88;1330.29;1326.19;1338.98;1816.41;
1999-05-24;2815.627;1.24;;10697330.0;;1781.44;35.65;1333.02;1306.65;1303.53;1330.71;1784.14;
1999-05-25;2767.813;1.24;;10515200.0;;1751.13;35.65;1317.52;1284.4;1284.38;1306.65;1753.79;
1999-05-26;2811.826;1.28;;10681900.0;;1779.06;34.6;1304.83;1304.76;1278.53;1284.4;1781.84;
1999-05-27;2761.642;1.28;;10491370.0;;1747.39;34.6;1304.76;1281.41;1277.31;1304.31;1750.19;
1999-05-28;2805.81;1.28;;10675050.0;;1775.26;34.6;1304.0;1301.84;1281.41;1281.68;1778.1;
1999-05-31;2805.948;1.28;;10675050.0;;1775.26;34.6;;1301.84;;;1778.1;
1999-06-01;2789.747;1.28;;10612860.0;;1764.96;34.6;1301.84;1294.26;1281.44;1301.74;1767.8;
1999-06-02;2791.071;1.29;;10617350.0;;1765.96;33.68;1297.1;1294.81;1277.47;1294.26;1768.92;
1999-06-03;2801.406;1.29;;10656200.0;;1772.43;33.68;1304.15;1299.54;1294.2;1294.81;1775.4;
1999-06-04;2862.36;1.29;;10885860.0;;1810.92;33.68;1327.75;1327.75;1299.54;1300.91;1813.97;
1999-06-07;2877.097;1.29;;10940600.0;;1820.21;33.68;1336.42;1334.52;1325.89;1327.75;1823.29;
1999-06-08;2840.177;1.29;;10799610.0;;1796.8;33.68;1334.52;1317.33;1312.83;1333.97;1799.87;
1999-06-09;2843.14;1.26;;10816150.0;;1798.68;34.3;1326.01;1318.64;1314.73;1318.7;1801.79;
1999-06-10;2809.166;1.26;;10686400.0;;1777.12;34.3;1318.64;1302.82;1293.28;1318.48;1780.19;
1999-06-11;2789.507;1.26;;10613010.0;;1764.87;34.3;1311.97;1293.64;1287.88;1302.82;1768.04;
1999-06-14;2790.418;1.26;;10615960.0;;1765.38;34.3;1301.99;1294.0;1292.2;1293.97;1768.56;
1999-06-15;2805.994;1.26;;10671320.0;;1775.16;34.3;1310.75;1301.16;1294.0;1294.69;1778.36;
1999-06-16;2869.21;1.25;;10911200.0;;1815.11;34.61;1332.83;1330.41;1301.16;1302.61;1818.4;
1999-06-17;2889.816;1.25;;10990550.0;;1828.11;34.61;1343.54;1339.9;1322.75;1328.93;1831.45;
1999-06-18;2896.295;1.25;;11014600.0;;1832.13;34.61;1344.48;1342.84;1333.52;1338.0;1835.48;
1999-06-21;2909.722;1.25;;11072450.0;;1840.55;34.61;1349.06;1349.0;1337.63;1342.84;1843.93;
1999-06-22;2881.561;1.25;;10965810.0;;1822.66;34.61;1351.12;1335.88;1335.52;1347.79;1826.0;
1999-06-23;2875.615;1.24;;10942680.0;;1818.82;34.73;1335.88;1333.06;1322.55;1335.26;1822.17;
1999-06-24;2838.474;1.24;;10809090.0;;1795.25;34.73;1333.06;1315.78;1308.47;1332.86;1798.55;
1999-06-25;2837.596;1.24;;10808870.0;;1794.61;34.73;1329.13;1315.31;1312.64;1317.21;1797.91;
1999-06-28;2872.337;1.24;;10940680.0;;1816.67;34.73;1333.68;1331.35;1315.31;1315.31;1820.09;
1999-06-29;2915.841;1.24;;11105880.0;;1844.11;34.73;1351.51;1351.45;1328.4;1331.46;1847.59;
1999-06-30;2961.848;1.21;;11231530.0;;1873.21;35.77;1372.93;1372.71;1338.78;1351.45;1876.78;
1999-07-01;2979.788;1.21;;11303910.0;;1884.53;35.77;1382.8;1380.96;1360.8;1372.7;1888.15;
1999-07-02;3002.066;1.21;;11387930.0;;1898.53;35.77;1391.22;1391.22;1379.57;1380.96;1902.18;
1999-07-05;3002.066;1.21;;11387930.0;;1898.53;35.77;;1391.22;;;1902.18;
1999-07-06;2995.655;1.21;;11364200.0;;1894.45;35.77;1405.29;1388.12;1387.08;1392.46;1898.15;
1999-07-07;3012.496;1.19;;11427550.0;;1905.29;36.37;1395.88;1395.86;1384.95;1388.12;1909.13;
1999-07-08;3009.526;1.19;;11415740.0;;1903.41;36.37;1403.25;1394.42;1386.69;1395.86;1907.28;
1999-07-09;3028.787;1.19;;11488300.0;;1915.5;36.37;1403.28;1403.28;1394.42;1394.51;1919.4;
1999-07-12;3019.903;1.19;;11454100.0;;1909.8;36.37;1406.82;1399.1;1394.7;1403.63;1913.69;
1999-07-13;3008.083;1.19;;11408730.0;;1902.29;36.37;1399.1;1393.56;1386.84;1399.1;1906.19;
1999-07-14;3018.172;1.19;;11448030.0;;1908.62;36.43;1400.05;1398.17;1386.51;1393.8;1912.54;
1999-07-15;3043.027;1.19;;11541720.0;;1924.25;36.43;1409.84;1409.62;1398.17;1398.9;1928.21;
1999-07-16;3062.941;1.19;;11617080.0;;1936.77;36.43;1418.78;1418.78;1407.07;1410.98;1940.76;
1999-07-19;3039.052;1.19;;11524930.0;;1921.59;36.43;1420.33;1407.65;1404.56;1419.35;1925.55;
1999-07-20;2973.232;1.19;;11275730.0;;1879.88;36.43;1407.39;1377.1;1377.1;1407.39;1883.76;
1999-07-21;2978.099;1.21;;11293650.0;;1882.94;35.94;1386.66;1379.29;1372.63;1377.26;1886.86;
1999-07-22;2938.68;1.21;;11157750.0;;1857.96;35.94;1379.29;1360.97;1353.98;1378.38;1861.83;
1999-07-23;2930.115;1.21;;11124710.0;;1852.45;35.94;1367.41;1356.94;1349.91;1361.16;1856.31;
1999-07-26;2910.427;1.21;;11049640.0;;1839.92;35.94;1358.61;1347.76;1346.2;1354.56;1843.75;
1999-07-27;2943.128;1.21;;11172250.0;;1860.51;35.94;1368.7;1362.84;1347.76;1349.24;1864.38;
1999-07-28;2948.795;1.22;;11193290.0;;1864.12;35.58;1370.39;1365.4;1355.57;1362.95;1868.05;
1999-07-29;2896.3;1.22;;10993500.0;;1831.06;35.58;1365.4;1341.03;1332.64;1362.41;1835.02;
1999-07-30;2869.848;1.22;;10893580.0;;1814.26;35.58;1350.87;1328.72;1328.49;1342.54;1818.18;
1999-08-02;2868.535;1.22;;10891850.0;;1813.35;35.58;1344.69;1328.05;1325.21;1328.67;1817.27;
1999-08-03;2855.99;1.22;;10844260.0;;1805.38;35.58;1336.13;1322.18;1314.91;1330.0;1809.3;
1999-08-04;2819.731;1.28;;10706100.0;;1782.56;34.01;1330.16;1305.33;1304.5;1322.18;1786.51;
1999-08-05;2837.974;1.28;;10774810.0;;1794.09;34.01;1313.71;1313.71;1287.23;1305.48;1798.11;
1999-08-06;2809.121;1.28;;10664770.0;;1775.99;34.01;1316.74;1300.29;1293.19;1313.71;1780.06;
1999-08-09;2803.879;1.28;;10649320.0;;1772.61;34.01;1306.68;1297.8;1295.99;1300.32;1776.68;
1999-08-10;2768.648;1.28;;10514990.0;;1750.29;34.01;1298.62;1281.43;1267.73;1297.8;1754.33;
1999-08-11;2813.078;1.27;;10683270.0;;1778.61;33.92;1301.94;1301.93;1281.43;1281.51;1782.85;
1999-08-12;2805.069;1.27;;10652290.0;;1773.5;33.92;1313.59;1298.16;1298.1;1301.36;1777.75;
1999-08-13;2868.996;1.27;;10900270.0;;1813.88;33.92;1327.72;1327.68;1298.16;1300.87;1818.25;
1999-08-16;2875.813;1.27;;10925690.0;;1818.14;33.92;1331.05;1330.77;1320.51;1327.68;1822.53;
1999-08-17;2904.891;1.27;;11035610.0;;1836.44;33.92;1344.16;1344.16;1328.76;1332.66;1840.88;
1999-08-18;2880.565;1.25;;10942650.0;;1821.1;34.73;1344.16;1332.84;1332.13;1344.16;1825.56;
1999-08-19;2860.711;1.25;;10866700.0;;1808.53;34.73;1332.84;1323.59;1315.35;1331.83;1812.98;
1999-08-20;2888.991;1.25;;10973610.0;;1826.32;34.73;1336.61;1336.61;1323.59;1323.59;1830.82;
1999-08-23;2940.164;1.25;;11167440.0;;1858.59;34.73;1360.24;1360.22;1336.61;1337.54;1863.18;
1999-08-24;2947.395;1.25;;11193890.0;;1863.08;34.73;1373.32;1363.5;1353.63;1359.57;1867.68;
1999-08-25;2987.069;1.2;;11344010.0;;1888.17;36.0;1382.84;1381.79;1359.2;1364.85;1892.87;
1999-08-26;2944.445;1.2;;11182000.0;;1861.15;36.0;1381.79;1362.01;1361.53;1381.79;1865.79;
1999-08-27;2914.876;1.2;;11069250.0;;1842.48;36.0;1365.63;1348.27;1347.35;1362.23;1847.12;
1999-08-30;2862.581;1.2;;10870140.0;;1809.5;36.0;1350.7;1324.02;1322.8;1348.28;1814.11;
1999-08-31;2854.908;1.2;;10840530.0;;1804.58;36.0;1333.27;1320.41;1306.96;1324.02;1809.19;
1999-09-01;2878.078;1.25;;10928690.0;;1819.43;32.89;1331.17;1331.07;1320.39;1321.12;1824.2;
1999-09-02;2852.371;1.25;;10830460.0;;1803.1;32.89;1331.07;1319.11;1304.88;1328.48;1807.83;
1999-09-03;2934.962;1.25;;11146930.0;;1855.26;32.89;1357.74;1357.24;1319.11;1322.71;1860.15;
1999-09-06;2935.103;1.25;;11146930.0;;1855.26;32.89;;1357.24;;;1860.15;
1999-09-07;2920.56;1.25;;11091130.0;;1846.09;32.89;1361.35;1350.45;1349.56;1356.55;1851.01;
1999-09-08;2907.073;1.24;;11039410.0;;1837.61;32.7;1355.18;1344.15;1337.37;1349.77;1842.56;
1999-09-09;2914.796;1.24;;11068220.0;;1842.41;32.7;1347.66;1347.66;1333.94;1344.15;1847.37;
1999-09-10;2923.586;1.24;;11101060.0;;1847.88;32.7;1357.7;1351.66;1346.08;1348.41;1852.85;
1999-09-13;2907.435;1.24;;11039280.0;;1837.88;32.7;1351.66;1344.13;1341.72;1351.12;1842.96;
1999-09-14;2890.625;1.24;;10974830.0;;1827.17;32.7;1344.18;1336.29;1330.61;1344.13;1832.23;
1999-09-15;2851.135;1.27;;10824390.0;;1802.17;32.07;1347.21;1317.97;1317.97;1336.15;1807.17;
1999-09-16;2852.387;1.27;;10828550.0;;1802.94;32.07;1322.52;1318.48;1299.97;1318.6;1807.98;
1999-09-17;2889.166;1.27;;10967740.0;;1826.12;32.07;1337.59;1335.42;1318.48;1319.6;1831.23;
1999-09-20;2889.548;1.27;;10988400.0;;1826.29;32.07;1338.38;1335.53;1330.61;1335.42;1831.41;
